strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
MinimumOnly,4242,229,13702.26,60,0.2658,8915.78,False,726.5
Snowball,4242,229,13747.78,60,0.2659,8962.14,False,726.0
Avalanche,4242,229,13626.26,60,0.2656,8818.99,False,727.4
NormalizedAvalanche,4242,229,13684.03,60,0.2657,8877.11,False,726.8
PPO,4242,230,1033.05,6,0.2642,0.0,True,806.4
MinimumOnly,4242,230,862.18,5,0.2375,0.0,True,810.8
Snowball,4242,230,1085.42,6,0.2771,0.0,True,804.3
Avalanche,4242,230,1085.42,6,0.2771,0.0,True,804.3
NormalizedAvalanche,4242,230,874.29,5,0.235,0.0,True,811.2
PPO,4242,231,2531.53,12,0.2057,0.0,True,816.1
MinimumOnly,4242,231,3010.89,11,0.2203,0.0,True,813.7
Snowball,4242,231,3519.12,11,0.2303,0.0,True,812.0
Avalanche,4242,231,2521.21,11,0.2272,0.0,True,812.5
NormalizedAvalanche,4242,231,3063.49,11,0.2173,0.0,True,814.1
PPO,4242,232,1302.06,9,0.2482,0.0,True,809.0
MinimumOnly,4242,232,1293.08,9,0.218,0.0,True,814.0
Snowball,4242,232,1342.98,10,0.2422,0.0,True,810.0
Avalanche,4242,232,1342.98,10,0.2422,0.0,True,810.0
NormalizedAvalanche,4242,232,1410.17,9,0.2128,0.0,True,814.9
PPO,4242,233,1328.02,13,0.284,0.0,True,803.1
MinimumOnly,4242,233,1328.51,13,0.2634,0.0,True,806.5
Snowball,4242,233,1461.43,14,0.2749,0.0,True,804.6
Avalanche,4242,233,1294.79,14,0.2656,0.0,True,806.2
NormalizedAvalanche,4242,233,1411.76,13,0.2612,0.0,True,806.9
PPO,4242,234,19887.6,60,0.4391,5072.48,False,740.4
MinimumOnly,4242,234,21626.31,60,0.4478,7014.49,False,724.8
Snowball,4242,234,22193.62,60,0.4523,7586.47,False,719.9
Avalanche,4242,234,19887.6,60,0.4391,5072.48,False,740.4
NormalizedAvalanche,4242,234,21116.59,60,0.4461,6301.47,False,730.3
PPO,4242,235,4239.68,27,0.2621,0.0,True,806.8
MinimumOnly,4242,235,4522.51,27,0.2644,0.0,True,806.4
Snowball,4242,235,3845.64,27,0.2619,0.0,True,806.8
Avalanche,4242,235,3845.64,27,0.2619,0.0,True,806.8
NormalizedAvalanche,4242,235,5243.33,28,0.2596,0.0,True,807.2
PPO,4242,236,33024.71,60,0.2913,0.0,True,801.9
MinimumOnly,4242,236,32881.45,59,0.2949,0.0,True,801.3
Snowball,4242,236,33015.19,59,0.2963,0.0,True,801.1
Avalanche,4242,236,32885.58,59,0.2954,0.0,True,801.3
NormalizedAvalanche,4242,236,32898.36,58,0.3,0.0,True,800.5
PPO,4242,237,1702.59,8,0.2102,0.0,True,815.3
MinimumOnly,4242,237,1721.4,7,0.2124,0.0,True,814.9
Snowball,4242,237,1922.71,8,0.2376,0.0,True,810.8
Avalanche,4242,237,1820.36,8,0.2323,0.0,True,811.7
NormalizedAvalanche,4242,237,1834.06,7,0.2007,0.0,True,816.9
PPO,4242,238,774.5,8,0.2226,0.0,True,813.3
MinimumOnly,4242,238,805.29,8,0.2128,0.0,True,814.9
Snowball,4242,238,802.73,8,0.2306,0.0,True,812.0
Avalanche,4242,238,802.73,8,0.2306,0.0,True,812.0
NormalizedAvalanche,4242,238,855.34,8,0.2019,0.0,True,816.7
PPO,4242,239,1997.49,10,0.1942,0.0,True,818.0
MinimumOnly,4242,239,2055.59,10,0.1897,0.0,True,818.7
Snowball,4242,239,2136.24,10,0.195,0.0,True,817.8
Avalanche,4242,239,1950.62,11,0.1788,0.0,True,820.5
NormalizedAvalanche,4242,239,1983.96,10,0.1866,0.0,True,819.2
PPO,4242,240,7933.9,28,0.2608,0.0,True,807.0
MinimumOnly,4242,240,8542.63,28,0.2651,0.0,True,806.3
Snowball,4242,240,9259.45,30,0.265,0.0,True,806.3
Avalanche,4242,240,7909.36,28,0.2614,0.0,True,806.9
NormalizedAvalanche,4242,240,8313.34,28,0.2629,0.0,True,806.6
PPO,4242,241,7031.5,22,0.2328,0.0,True,811.6
MinimumOnly,4242,241,7845.21,23,0.2237,0.0,True,813.1
Snowball,4242,241,7374.88,23,0.2264,0.0,True,812.6
Avalanche,4242,241,7078.18,23,0.2284,0.0,True,812.3
NormalizedAvalanche,4242,241,7997.81,22,0.2338,0.0,True,811.4
PPO,4242,242,1391.59,11,0.2591,0.0,True,807.3
MinimumOnly,4242,242,1354.91,10,0.2705,0.0,True,805.4
Snowball,4242,242,1384.91,11,0.2609,0.0,True,807.0
Avalanche,4242,242,1384.91,11,0.2609,0.0,True,807.0
NormalizedAvalanche,4242,242,1391.15,10,0.2629,0.0,True,806.6
PPO,4242,243,26508.77,60,0.3934,17146.77,False,679.8
MinimumOnly,4242,243,26508.77,60,0.3934,17146.77,False,679.8
Snowball,4242,243,26508.77,60,0.3934,17146.77,False,679.8
Avalanche,4242,243,26508.77,60,0.3934,17146.77,False,679.8
NormalizedAvalanche,4242,243,26508.77,60,0.3934,17146.77,False,679.8
PPO,4242,244,817.52,15,0.2163,0.0,True,814.3
MinimumOnly,4242,244,814.45,15,0.2153,0.0,True,814.5
Snowball,4242,244,844.51,16,0.212,0.0,True,815.0
Avalanche,4242,244,844.51,16,0.212,0.0,True,815.0
NormalizedAvalanche,4242,244,830.28,15,0.2082,0.0,True,815.6
PPO,4242,245,22501.79,48,0.2008,0.0,True,816.9
MinimumOnly,4242,245,23418.99,49,0.199,0.0,True,817.2
Snowball,4242,245,24270.33,49,0.204,0.0,True,816.3
Avalanche,4242,245,22278.21,48,0.1998,0.0,True,817.0
NormalizedAvalanche,4242,245,22867.2,48,0.2011,0.0,True,816.8
PPO,4242,246,6464.28,38,0.2285,0.0,True,812.3
MinimumOnly,4242,246,7438.45,39,0.2277,0.0,True,812.4
Snowball,4242,246,7913.77,39,0.2338,0.0,True,811.4
Avalanche,4242,246,6549.33,39,0.2267,0.0,True,812.6
NormalizedAvalanche,4242,246,7395.45,38,0.233,0.0,True,811.6
PPO,4242,247,2243.41,12,0.2439,0.0,True,809.8
MinimumOnly,4242,247,2380.35,12,0.234,0.0,True,811.4
Snowball,4242,247,2685.52,12,0.2563,0.0,True,807.7
Avalanche,4242,247,2296.69,12,0.2524,0.0,True,808.4
NormalizedAvalanche,4242,247,2204.61,11,0.2425,0.0,True,810.0
PPO,4242,248,4603.06,20,0.2327,0.0,True,811.6
MinimumOnly,4242,248,4770.13,20,0.2353,0.0,True,811.2
Snowball,4242,248,4942.26,21,0.2374,0.0,True,810.8
Avalanche,4242,248,4648.13,21,0.2341,0.0,True,811.4
NormalizedAvalanche,4242,248,4644.99,20,0.2334,0.0,True,811.5
PPO,4242,249,22671.99,56,0.3548,0.0,True,791.4
MinimumOnly,4242,249,23335.45,56,0.3584,0.0,True,790.9
Snowball,4242,249,23055.73,56,0.357,0.0,True,791.1
Avalanche,4242,249,22515.78,55,0.3608,0.0,True,790.5
NormalizedAvalanche,4242,249,24164.48,56,0.3622,0.0,True,790.2
PPO,4242,250,13785.3,48,0.3397,0.0,True,793.9
MinimumOnly,4242,250,15139.58,50,0.3352,0.0,True,794.7
Snowball,4242,250,16364.55,51,0.3427,0.0,True,793.4
Avalanche,4242,250,13496.62,48,0.3374,0.0,True,794.3
NormalizedAvalanche,4242,250,14282.84,48,0.3429,0.0,True,793.4
PPO,4242,251,10896.88,35,0.4107,0.0,True,782.2
MinimumOnly,4242,251,12329.03,36,0.4121,0.0,True,782.0
Snowball,4242,251,13074.43,36,0.4278,0.0,True,779.4
Avalanche,4242,251,10844.13,35,0.4135,0.0,True,781.8
NormalizedAvalanche,4242,251,11628.16,35,0.4168,0.0,True,781.2
PPO,4242,252,3400.3,12,0.2184,0.0,True,814.0
MinimumOnly,4242,252,4069.34,13,0.2062,0.0,True,816.0
Snowball,4242,252,3703.69,12,0.2212,0.0,True,813.5
Avalanche,4242,252,3606.25,13,0.2197,0.0,True,813.8
NormalizedAvalanche,4242,252,3659.76,12,0.2141,0.0,True,814.7
PPO,4242,253,6943.98,22,0.2255,0.0,True,812.8
MinimumOnly,4242,253,7893.64,23,0.2222,0.0,True,813.3
Snowball,4242,253,8509.12,24,0.2278,0.0,True,812.4
Avalanche,4242,253,6967.91,23,0.2173,0.0,True,814.1
NormalizedAvalanche,4242,253,7311.59,23,0.2175,0.0,True,814.1
PPO,4242,254,1888.11,7,0.2513,0.0,True,808.5
MinimumOnly,4242,254,1649.12,6,0.2388,0.0,True,810.6
Snowball,4242,254,1928.5,7,0.2557,0.0,True,807.8
Avalanche,4242,254,1773.63,7,0.2343,0.0,True,811.3
NormalizedAvalanche,4242,254,1579.33,6,0.2179,0.0,True,814.0
PPO,4242,255,9905.01,35,0.2653,0.0,True,806.2
MinimumOnly,4242,255,11142.38,36,0.267,0.0,True,805.9
Snowball,4242,255,12098.72,37,0.2733,0.0,True,804.9
Avalanche,4242,255,9857.97,35,0.2665,0.0,True,806.0
NormalizedAvalanche,4242,255,10689.74,35,0.2703,0.0,True,805.4
PPO,4242,256,5478.42,20,0.2213,0.0,True,813.5
MinimumOnly,4242,256,6072.41,20,0.228,0.0,True,812.4
Snowball,4242,256,6249.74,20,0.2333,0.0,True,811.5
Avalanche,4242,256,5407.33,20,0.2218,0.0,True,813.4
NormalizedAvalanche,4242,256,5830.68,20,0.2223,0.0,True,813.3
PPO,4242,257,4701.52,26,0.2427,0.0,True,810.0
MinimumOnly,4242,257,4715.88,27,0.2337,0.0,True,811.4
Snowball,4242,257,4722.35,26,0.2428,0.0,True,809.9
Avalanche,4242,257,4747.57,27,0.2362,0.0,True,811.0
NormalizedAvalanche,4242,257,4701.6,26,0.2407,0.0,True,810.3
PPO,4242,258,9231.98,37,0.3098,0.0,True,798.9
MinimumOnly,4242,258,9108.54,36,0.3167,0.0,True,797.8
Snowball,4242,258,9020.91,37,0.3116,0.0,True,798.6
Avalanche,4242,258,9020.91,37,0.3116,0.0,True,798.6
NormalizedAvalanche,4242,258,9325.59,36,0.3178,0.0,True,797.6
PPO,4242,259,1815.77,7,0.1799,0.0,True,820.3
MinimumOnly,4242,259,1918.41,7,0.1795,0.0,True,820.4
Snowball,4242,259,1841.65,7,0.1824,0.0,True,819.9
Avalanche,4242,259,1841.65,7,0.1824,0.0,True,819.9
NormalizedAvalanche,4242,259,1974.58,7,0.1682,0.0,True,822.2
PPO,4242,260,2183.07,9,0.2205,0.0,True,813.6
MinimumOnly,4242,260,2243.16,8,0.2329,0.0,True,811.6
Snowball,4242,260,2626.73,9,0.2468,0.0,True,809.3
Avalanche,4242,260,2348.14,9,0.2441,0.0,True,809.7
NormalizedAvalanche,4242,260,2183.89,8,0.2271,0.0,True,812.5
PPO,4242,261,7624.79,19,0.2068,0.0,True,815.9
MinimumOnly,4242,261,8412.92,19,0.2027,0.0,True,816.6
Snowball,4242,261,7824.84,19,0.211,0.0,True,815.2
Avalanche,4242,261,7684.08,19,0.2083,0.0,True,815.6
NormalizedAvalanche,4242,261,8631.9,19,0.2041,0.0,True,816.3
PPO,4242,262,4538.02,11,0.192,0.0,True,818.3
MinimumOnly,4242,262,5077.78,11,0.187,0.0,True,819.1
Snowball,4242,262,6096.45,12,0.1981,0.0,True,817.3
Avalanche,4242,262,4245.89,11,0.189,0.0,True,818.8
NormalizedAvalanche,4242,262,4997.83,11,0.1865,0.0,True,819.2
PPO,4242,263,2199.94,13,0.2821,0.0,True,803.4
MinimumOnly,4242,263,2363.03,13,0.2745,0.0,True,804.7
Snowball,4242,263,2185.92,13,0.2844,0.0,True,803.1
Avalanche,4242,263,2185.92,13,0.2844,0.0,True,803.1
NormalizedAvalanche,4242,263,2629.28,13,0.2688,0.0,True,805.7
PPO,4242,264,9015.56,32,0.2583,0.0,True,807.4
MinimumOnly,4242,264,11267.08,34,0.2531,0.0,True,808.2
Snowball,4242,264,11561.42,34,0.2626,0.0,True,806.7
Avalanche,4242,264,9034.32,32,0.26,0.0,True,807.1
NormalizedAvalanche,4242,264,10018.06,33,0.255,0.0,True,807.9
PPO,4242,265,9190.94,23,0.2571,0.0,True,807.6
MinimumOnly,4242,265,11439.28,23,0.2591,0.0,True,807.3
Snowball,4242,265,11694.88,24,0.2526,0.0,True,808.3
Avalanche,4242,265,9188.09,22,0.2641,0.0,True,806.4
NormalizedAvalanche,4242,265,10183.8,23,0.254,0.0,True,808.1
PPO,4242,266,2331.57,9,0.2688,0.0,True,805.6
MinimumOnly,4242,266,3222.29,10,0.2455,0.0,True,809.5
Snowball,4242,266,3795.65,10,0.262,0.0,True,806.8
Avalanche,4242,266,2284.26,9,0.2628,0.0,True,806.6
NormalizedAvalanche,4242,266,2659.87,9,0.2629,0.0,True,806.6
PPO,4242,267,11076.15,26,0.2623,0.0,True,806.7
MinimumOnly,4242,267,12356.39,27,0.2593,0.0,True,807.2
Snowball,4242,267,12990.17,27,0.2685,0.0,True,805.7
Avalanche,4242,267,11017.17,26,0.2617,0.0,True,806.8
NormalizedAvalanche,4242,267,11723.32,26,0.2647,0.0,True,806.3
PPO,4242,268,3017.7,13,0.1914,0.0,True,818.4
MinimumOnly,4242,268,3419.0,13,0.1949,0.0,True,817.8
Snowball,4242,268,3845.46,13,0.2154,0.0,True,814.5
Avalanche,4242,268,3049.52,14,0.1962,0.0,True,817.6
NormalizedAvalanche,4242,268,3039.2,12,0.2066,0.0,True,815.9
PPO,4242,269,895.11,7,0.1472,0.0,True,825.7
MinimumOnly,4242,269,1080.84,7,0.1603,0.0,True,823.6
Snowball,4242,269,1157.1,7,0.1745,0.0,True,821.2
Avalanche,4242,269,888.96,7,0.148,0.0,True,825.6
NormalizedAvalanche,4242,269,988.74,6,0.1678,0.0,True,822.3
PPO,4242,270,4832.05,18,0.2345,0.0,True,811.3
MinimumOnly,4242,270,6251.16,18,0.2329,0.0,True,811.6
Snowball,4242,270,6155.09,18,0.242,0.0,True,810.1
Avalanche,4242,270,4712.61,18,0.2375,0.0,True,810.8
NormalizedAvalanche,4242,270,6168.29,18,0.231,0.0,True,811.9
PPO,4242,271,4391.0,25,0.2229,0.0,True,813.2
MinimumOnly,4242,271,4555.36,25,0.2249,0.0,True,812.9
Snowball,4242,271,4867.32,26,0.2271,0.0,True,812.5
Avalanche,4242,271,4377.96,26,0.22,0.0,True,813.7
NormalizedAvalanche,4242,271,4388.69,25,0.2222,0.0,True,813.3
PPO,4242,272,2377.73,13,0.2147,0.0,True,814.6
MinimumOnly,4242,272,2512.53,13,0.2142,0.0,True,814.7
Snowball,4242,272,2605.83,13,0.2302,0.0,True,812.0
Avalanche,4242,272,2315.27,13,0.2144,0.0,True,814.6
NormalizedAvalanche,4242,272,2558.38,12,0.2264,0.0,True,812.6
PPO,4242,273,333.7,5,0.1738,0.0,True,821.3
MinimumOnly,4242,273,317.88,5,0.1557,0.0,True,824.3
Snowball,4242,273,336.94,5,0.1833,0.0,True,819.8
Avalanche,4242,273,336.94,5,0.1833,0.0,True,819.8
NormalizedAvalanche,4242,273,300.24,5,0.1439,0.0,True,826.3
PPO,4242,274,1381.72,10,0.2364,0.0,True,811.0
MinimumOnly,4242,274,1366.78,10,0.2365,0.0,True,811.0
Snowball,4242,274,1423.64,10,0.2672,0.0,True,805.9
Avalanche,4242,274,1436.5,11,0.2559,0.0,True,807.8
NormalizedAvalanche,4242,274,1384.08,10,0.2341,0.0,True,811.4
PPO,4242,275,4901.13,19,0.2706,0.0,True,805.4
MinimumOnly,4242,275,5723.32,20,0.2624,0.0,True,806.7
Snowball,4242,275,5681.71,20,0.2642,0.0,True,806.4
Avalanche,4242,275,4830.92,19,0.2696,0.0,True,805.5
NormalizedAvalanche,4242,275,5143.14,19,0.2698,0.0,True,805.5
PPO,4242,276,4037.53,11,0.2689,0.0,True,805.6
MinimumOnly,4242,276,4227.4,12,0.2472,0.0,True,809.2
Snowball,4242,276,4485.36,12,0.2617,0.0,True,806.8
Avalanche,4242,276,4022.04,11,0.2704,0.0,True,805.4
NormalizedAvalanche,4242,276,4102.99,11,0.2654,0.0,True,806.2
PPO,4242,277,20125.54,37,0.2793,0.0,True,803.9
MinimumOnly,4242,277,22306.73,38,0.2783,0.0,True,804.1
Snowball,4242,277,23885.2,39,0.2833,0.0,True,803.3
Avalanche,4242,277,19858.17,37,0.2802,0.0,True,803.8
NormalizedAvalanche,4242,277,21285.21,38,0.275,0.0,True,804.6
PPO,4242,278,1612.87,11,0.1981,0.0,True,817.3
MinimumOnly,4242,278,1673.67,11,0.1944,0.0,True,817.9
Snowball,4242,278,1748.24,11,0.2044,0.0,True,816.3
Avalanche,4242,278,1463.45,11,0.1862,0.0,True,819.3
NormalizedAvalanche,4242,278,1563.07,11,0.1836,0.0,True,819.7
PPO,4242,279,9717.87,33,0.2555,0.0,True,807.8
MinimumOnly,4242,279,14242.2,36,0.2526,0.0,True,808.3
Snowball,4242,279,16741.95,38,0.2547,0.0,True,808.0
Avalanche,4242,279,9775.93,34,0.2533,0.0,True,808.2
NormalizedAvalanche,4242,279,10645.64,33,0.2594,0.0,True,807.2
PPO,4242,280,19010.41,60,0.2934,6068.68,False,772.9
MinimumOnly,4242,280,20758.71,60,0.2988,7614.82,False,764.7
Snowball,4242,280,18799.94,60,0.2937,6473.18,False,771.0
Avalanche,4242,280,18799.94,60,0.2937,6473.18,False,771.0
NormalizedAvalanche,4242,280,21827.84,60,0.3025,8683.95,False,759.1
PPO,4242,281,7696.51,24,0.1965,0.0,True,817.6
MinimumOnly,4242,281,8687.02,25,0.193,0.0,True,818.2
Snowball,4242,281,9588.64,25,0.1969,0.0,True,817.5
Avalanche,4242,281,7417.49,25,0.1911,0.0,True,818.5
NormalizedAvalanche,4242,281,8494.47,25,0.1908,0.0,True,818.5
PPO,4242,282,4498.15,15,0.2279,0.0,True,812.4
MinimumOnly,4242,282,4798.87,14,0.2393,0.0,True,810.5
Snowball,4242,282,5067.52,15,0.2287,0.0,True,812.3
Avalanche,4242,282,4465.11,15,0.2319,0.0,True,811.7
NormalizedAvalanche,4242,282,4673.47,14,0.2384,0.0,True,810.7
PPO,4242,283,4452.96,11,0.1846,0.0,True,819.5
MinimumOnly,4242,283,4406.75,11,0.1819,0.0,True,820.0
Snowball,4242,283,4849.84,12,0.1865,0.0,True,819.2
Avalanche,4242,283,4437.5,11,0.1856,0.0,True,819.4
NormalizedAvalanche,4242,283,4299.19,11,0.1766,0.0,True,820.9
PPO,4242,284,1714.5,7,0.2075,0.0,True,815.8
MinimumOnly,4242,284,2363.9,7,0.2007,0.0,True,816.9
Snowball,4242,284,2911.57,8,0.2029,0.0,True,816.5
Avalanche,4242,284,1723.93,7,0.2114,0.0,True,815.1
NormalizedAvalanche,4242,284,2116.45,7,0.1877,0.0,True,819.0
PPO,4242,285,24216.92,60,0.3546,10273.75,False,718.3
MinimumOnly,4242,285,24379.6,60,0.355,10436.43,False,717.0
Snowball,4242,285,24368.52,60,0.3551,10611.3,False,715.8
Avalanche,4242,285,24216.92,60,0.3546,10273.75,False,718.3
NormalizedAvalanche,4242,285,24462.05,60,0.3553,10518.88,False,716.4
PPO,4242,286,7690.4,30,0.2671,0.0,True,805.9
MinimumOnly,4242,286,8854.07,30,0.2708,0.0,True,805.3
Snowball,4242,286,10041.79,32,0.2701,0.0,True,805.4
Avalanche,4242,286,7630.51,30,0.2668,0.0,True,806.0
NormalizedAvalanche,4242,286,8508.19,30,0.2677,0.0,True,805.8
PPO,4242,287,7217.77,23,0.2677,0.0,True,805.8
MinimumOnly,4242,287,8575.94,23,0.2739,0.0,True,804.8
Snowball,4242,287,9440.94,23,0.2811,0.0,True,803.6
Avalanche,4242,287,7257.73,23,0.2714,0.0,True,805.2
NormalizedAvalanche,4242,287,8413.85,23,0.2725,0.0,True,805.0
PPO,4242,288,4019.77,14,0.1753,0.0,True,821.1
MinimumOnly,4242,288,4236.06,14,0.177,0.0,True,820.8
Snowball,4242,288,4639.66,15,0.1843,0.0,True,819.6
Avalanche,4242,288,4085.01,14,0.1816,0.0,True,820.0
NormalizedAvalanche,4242,288,4069.73,14,0.1741,0.0,True,821.3
PPO,4242,289,4240.12,17,0.2393,0.0,True,810.5
MinimumOnly,4242,289,5862.15,17,0.2365,0.0,True,811.0
Snowball,4242,289,7514.36,18,0.2351,0.0,True,811.2
Avalanche,4242,289,4206.76,17,0.2397,0.0,True,810.4
NormalizedAvalanche,4242,289,5054.51,16,0.2431,0.0,True,809.9
PPO,4242,290,15728.4,42,0.2204,0.0,True,813.6
MinimumOnly,4242,290,17343.77,42,0.2226,0.0,True,813.3
Snowball,4242,290,15720.07,41,0.2241,0.0,True,813.0
Avalanche,4242,290,15632.65,41,0.2236,0.0,True,813.1
NormalizedAvalanche,4242,290,18048.0,42,0.2257,0.0,True,812.8
PPO,4242,291,2481.67,10,0.1664,0.0,True,822.5
MinimumOnly,4242,291,3112.82,10,0.1692,0.0,True,822.1
Snowball,4242,291,3479.87,11,0.1718,0.0,True,821.6
Avalanche,4242,291,2591.27,11,0.168,0.0,True,822.3
NormalizedAvalanche,4242,291,2866.15,10,0.166,0.0,True,822.6
PPO,4242,292,5366.36,28,0.2354,0.0,True,811.2
MinimumOnly,4242,292,5774.72,28,0.2374,0.0,True,810.8
Snowball,4242,292,5674.98,29,0.2366,0.0,True,811.0
Avalanche,4242,292,5411.8,29,0.2351,0.0,True,811.2
NormalizedAvalanche,4242,292,6310.04,28,0.2392,0.0,True,810.5
PPO,4242,293,2328.06,16,0.1815,0.0,True,820.0
MinimumOnly,4242,293,2546.4,16,0.184,0.0,True,819.6
Snowball,4242,293,2330.45,16,0.1805,0.0,True,820.2
Avalanche,4242,293,2249.76,17,0.1712,0.0,True,821.8
NormalizedAvalanche,4242,293,2546.28,16,0.1808,0.0,True,820.2
PPO,4242,294,4479.47,18,0.195,0.0,True,817.8
MinimumOnly,4242,294,5544.11,18,0.2031,0.0,True,816.5
Snowball,4242,294,5866.86,18,0.2133,0.0,True,814.8
Avalanche,4242,294,4301.44,18,0.1948,0.0,True,817.9
NormalizedAvalanche,4242,294,4887.04,17,0.2049,0.0,True,816.2
PPO,4242,295,5058.25,17,0.2525,0.0,True,808.3
MinimumOnly,4242,295,5248.54,17,0.2551,0.0,True,807.9
Snowball,4242,295,5308.3,17,0.2696,0.0,True,805.5
Avalanche,4242,295,4917.66,17,0.2551,0.0,True,807.9
NormalizedAvalanche,4242,295,5246.39,17,0.2533,0.0,True,808.2
PPO,4242,296,2653.68,21,0.2577,0.0,True,807.5
MinimumOnly,4242,296,2799.63,21,0.2571,0.0,True,807.6
Snowball,4242,296,2599.98,21,0.2562,0.0,True,807.7
Avalanche,4242,296,2599.98,21,0.2562,0.0,True,807.7
NormalizedAvalanche,4242,296,3042.27,21,0.2555,0.0,True,807.8
PPO,4242,297,13341.16,24,0.2062,0.0,True,816.0
MinimumOnly,4242,297,13954.63,24,0.2065,0.0,True,815.9
Snowball,4242,297,15353.06,25,0.2081,0.0,True,815.7
Avalanche,4242,297,12768.6,24,0.2079,0.0,True,815.7
NormalizedAvalanche,4242,297,14471.52,24,0.2086,0.0,True,815.6
PPO,4242,298,3581.02,23,0.2161,0.0,True,814.3
MinimumOnly,4242,298,4065.17,23,0.2193,0.0,True,813.8
Snowball,4242,298,4208.36,24,0.2213,0.0,True,813.5
Avalanche,4242,298,3511.1,24,0.2156,0.0,True,814.4
NormalizedAvalanche,4242,298,4275.66,23,0.2203,0.0,True,813.6
PPO,4242,299,1310.5,8,0.1547,0.0,True,824.5
MinimumOnly,4242,299,1429.42,7,0.1738,0.0,True,821.3
Snowball,4242,299,1453.95,7,0.1749,0.0,True,821.1
Avalanche,4242,299,1436.81,8,0.1749,0.0,True,821.1
NormalizedAvalanche,4242,299,1363.99,8,0.1487,0.0,True,825.5
PPO,4242,300,4989.97,15,0.2206,0.0,True,813.6
MinimumOnly,4242,300,5272.8,14,0.2419,0.0,True,810.1
Snowball,4242,300,5691.68,15,0.2485,0.0,True,809.0
Avalanche,4242,300,4936.38,14,0.2387,0.0,True,810.6
NormalizedAvalanche,4242,300,5078.37,14,0.2355,0.0,True,811.1
PPO,4242,301,25769.0,60,0.3985,12313.48,False,731.9
MinimumOnly,4242,301,25887.78,60,0.3989,12432.25,False,731.4
Snowball,4242,301,25126.41,60,0.3973,11893.7,False,733.9
Avalanche,4242,301,25126.41,60,0.3973,11893.7,False,733.9
NormalizedAvalanche,4242,301,25894.1,60,0.3988,12438.58,False,731.3
PPO,4242,302,1782.67,15,0.2174,0.0,True,814.1
MinimumOnly,4242,302,1874.44,14,0.2189,0.0,True,813.9
Snowball,4242,302,1849.5,15,0.2243,0.0,True,813.0
Avalanche,4242,302,1849.5,15,0.2243,0.0,True,813.0
NormalizedAvalanche,4242,302,2027.0,15,0.2045,0.0,True,816.3
PPO,4242,303,18324.49,48,0.224,0.0,True,813.0
MinimumOnly,4242,303,20286.84,50,0.222,0.0,True,813.4
Snowball,4242,303,22151.77,52,0.2231,0.0,True,813.2
Avalanche,4242,303,17809.2,48,0.2232,0.0,True,813.2
NormalizedAvalanche,4242,303,18962.63,48,0.2264,0.0,True,812.6
PPO,4242,304,1104.01,9,0.2146,0.0,True,814.6
MinimumOnly,4242,304,1201.44,9,0.2278,0.0,True,812.4
Snowball,4242,304,1487.7,10,0.2629,0.0,True,806.6
Avalanche,4242,304,1097.3,10,0.2061,0.0,True,816.0
NormalizedAvalanche,4242,304,1104.07,9,0.2106,0.0,True,815.3
PPO,4242,305,3184.33,8,0.219,0.0,True,813.9
MinimumOnly,4242,305,3281.56,8,0.2036,0.0,True,816.4
Snowball,4242,305,3851.13,9,0.2285,0.0,True,812.3
Avalanche,4242,305,3404.87,8,0.2379,0.0,True,810.8
NormalizedAvalanche,4242,305,3153.14,8,0.1994,0.0,True,817.1
PPO,4242,306,8490.34,21,0.1881,0.0,True,819.0
MinimumOnly,4242,306,8950.6,20,0.1937,0.0,True,818.0
Snowball,4242,306,8572.31,21,0.1895,0.0,True,818.7
Avalanche,4242,306,8610.82,21,0.1906,0.0,True,818.6
NormalizedAvalanche,4242,306,9194.62,20,0.1946,0.0,True,817.9
PPO,4242,307,4221.59,26,0.2129,0.0,True,814.9
MinimumOnly,4242,307,4113.99,26,0.2067,0.0,True,815.9
Snowball,4242,307,3688.09,26,0.21,0.0,True,815.4
Avalanche,4242,307,3688.09,26,0.21,0.0,True,815.4
NormalizedAvalanche,4242,307,4418.83,26,0.2056,0.0,True,816.1
PPO,4242,308,5920.53,14,0.2396,0.0,True,810.5
MinimumOnly,4242,308,6201.54,14,0.2336,0.0,True,811.5
Snowball,4242,308,5988.71,14,0.24,0.0,True,810.4
Avalanche,4242,308,5558.33,14,0.2391,0.0,True,810.6
NormalizedAvalanche,4242,308,6201.13,14,0.2333,0.0,True,811.5
PPO,4242,309,1064.89,10,0.1539,0.0,True,824.6
MinimumOnly,4242,309,1502.93,10,0.1558,0.0,True,824.3
Snowball,4242,309,1628.1,10,0.1596,0.0,True,823.7
Avalanche,4242,309,1036.28,10,0.1498,0.0,True,825.3
NormalizedAvalanche,4242,309,1199.37,9,0.1617,0.0,True,823.3
PPO,4242,310,3686.36,8,0.2824,0.0,True,803.4
MinimumOnly,4242,310,3799.41,9,0.2526,0.0,True,808.3
Snowball,4242,310,4236.92,9,0.2956,0.0,True,801.2
Avalanche,4242,310,3662.92,8,0.2813,0.0,True,803.6
NormalizedAvalanche,4242,310,3747.18,8,0.2793,0.0,True,803.9
PPO,4242,311,3261.13,15,0.1833,0.0,True,819.8
MinimumOnly,4242,311,3605.53,15,0.1868,0.0,True,819.2
Snowball,4242,311,3693.57,17,0.1822,0.0,True,819.9
Avalanche,4242,311,3270.81,16,0.1789,0.0,True,820.5
