strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
Snowball,999,505,1396.39,10,0.245,0.0,True,809.6
Avalanche,999,505,1396.39,10,0.245,0.0,True,809.6
NormalizedAvalanche,999,505,1256.3,9,0.212,0.0,True,815.0
PPO,999,506,865.19,7,0.157,0.0,True,824.1
MinimumOnly,999,506,918.3,7,0.1477,0.0,True,825.6
Snowball,999,506,915.43,7,0.1656,0.0,True,822.7
Avalanche,999,506,1016.0,8,0.1706,0.0,True,821.8
NormalizedAvalanche,999,506,931.56,6,0.1693,0.0,True,822.1
PPO,999,507,382.32,5,0.144,0.0,True,826.2
MinimumOnly,999,507,379.58,5,0.1416,0.0,True,826.6
Snowball,999,507,420.13,5,0.1653,0.0,True,822.7
Avalanche,999,507,420.13,5,0.1653,0.0,True,822.7
NormalizedAvalanche,999,507,363.41,5,0.1311,0.0,True,828.4
PPO,999,508,2080.83,15,0.1899,0.0,True,818.7
MinimumOnly,999,508,2112.48,15,0.1836,0.0,True,819.7
Snowball,999,508,2245.39,15,0.2072,0.0,True,815.8
Avalanche,999,508,2024.16,15,0.1876,0.0,True,819.1
NormalizedAvalanche,999,508,2156.29,14,0.1947,0.0,True,817.9
PPO,999,509,11860.01,40,0.244,0.0,True,809.7
MinimumOnly,999,509,11942.93,40,0.2449,0.0,True,809.6
Snowball,999,509,12081.47,41,0.2425,0.0,True,810.0
Avalanche,999,509,11822.74,40,0.2454,0.0,True,809.5
NormalizedAvalanche,999,509,11911.37,40,0.2443,0.0,True,809.7
PPO,999,510,1199.92,9,0.2568,0.0,True,807.6
MinimumOnly,999,510,1217.31,9,0.2615,0.0,True,806.9
Snowball,999,510,1443.73,11,0.2629,0.0,True,806.6
Avalanche,999,510,1202.8,10,0.2354,0.0,True,811.2
NormalizedAvalanche,999,510,1180.64,9,0.2543,0.0,True,808.0
PPO,999,511,2866.02,12,0.2044,0.0,True,816.3
MinimumOnly,999,511,2884.23,12,0.2037,0.0,True,816.4
Snowball,999,511,2927.21,12,0.206,0.0,True,816.0
Avalanche,999,511,2858.75,12,0.2059,0.0,True,816.0
NormalizedAvalanche,999,511,2820.06,12,0.2008,0.0,True,816.9
PPO,999,512,1917.15,15,0.2405,0.0,True,810.3
MinimumOnly,999,512,1915.67,14,0.257,0.0,True,807.6
Snowball,999,512,2054.48,15,0.2615,0.0,True,806.9
Avalanche,999,512,1880.88,14,0.2648,0.0,True,806.3
NormalizedAvalanche,999,512,1861.21,14,0.2508,0.0,True,808.6
PPO,999,513,3146.0,16,0.2046,0.0,True,816.2
MinimumOnly,999,513,3059.78,15,0.2143,0.0,True,814.6
Snowball,999,513,3019.03,15,0.2141,0.0,True,814.7
Avalanche,999,513,3019.03,15,0.2141,0.0,True,814.7
NormalizedAvalanche,999,513,3002.82,15,0.2097,0.0,True,815.4
PPO,999,514,2337.87,14,0.1816,0.0,True,820.0
MinimumOnly,999,514,2510.74,13,0.1947,0.0,True,817.9
Snowball,999,514,2752.11,14,0.2022,0.0,True,816.6
Avalanche,999,514,2304.96,14,0.1845,0.0,True,819.6
NormalizedAvalanche,999,514,2400.52,13,0.1905,0.0,True,818.6
PPO,999,515,8112.53,27,0.2545,0.0,True,808.0
MinimumOnly,999,515,8952.95,27,0.2569,0.0,True,807.6
Snowball,999,515,9709.09,28,0.259,0.0,True,807.3
Avalanche,999,515,8111.52,28,0.249,0.0,True,808.9
NormalizedAvalanche,999,515,8450.52,27,0.2534,0.0,True,808.2
PPO,999,516,393.0,4,0.1589,0.0,True,823.8
MinimumOnly,999,516,402.5,4,0.1598,0.0,True,823.6
Snowball,999,516,429.27,4,0.1834,0.0,True,819.7
Avalanche,999,516,400.9,4,0.1796,0.0,True,820.4
NormalizedAvalanche,999,516,427.72,4,0.1435,0.0,True,826.3
PPO,999,517,4976.23,22,0.237,0.0,True,810.9
MinimumOnly,999,517,5349.64,22,0.2357,0.0,True,811.1
Snowball,999,517,6084.17,23,0.2474,0.0,True,809.2
Avalanche,999,517,4976.84,22,0.238,0.0,True,810.7
NormalizedAvalanche,999,517,5058.33,21,0.2429,0.0,True,809.9
PPO,999,518,12427.26,35,0.339,0.0,True,794.1
MinimumOnly,999,518,12562.54,35,0.3402,0.0,True,793.9
Snowball,999,518,12425.11,35,0.3385,0.0,True,794.1
Avalanche,999,518,12341.26,35,0.3395,0.0,True,794.0
NormalizedAvalanche,999,518,12525.63,35,0.3387,0.0,True,794.1
PPO,999,519,1545.52,13,0.2422,0.0,True,810.0
MinimumOnly,999,519,1571.7,14,0.2281,0.0,True,812.4
Snowball,999,519,1687.15,14,0.2498,0.0,True,808.8
Avalanche,999,519,1687.15,14,0.2498,0.0,True,808.8
NormalizedAvalanche,999,519,1558.96,13,0.2365,0.0,True,811.0
PPO,999,520,222.4,3,0.1583,0.0,True,823.9
MinimumOnly,999,520,206.3,3,0.1291,0.0,True,828.7
Snowball,999,520,286.05,4,0.1783,0.0,True,820.6
Avalanche,999,520,235.1,4,0.1367,0.0,True,827.4
NormalizedAvalanche,999,520,189.69,3,0.1122,0.0,True,831.5
PPO,999,521,5454.88,21,0.2199,0.0,True,813.7
MinimumOnly,999,521,5418.26,20,0.2315,0.0,True,811.8
Snowball,999,521,5423.73,21,0.2299,0.0,True,812.1
Avalanche,999,521,5191.95,21,0.2249,0.0,True,812.9
NormalizedAvalanche,999,521,5317.01,20,0.2283,0.0,True,812.3
PPO,999,522,1528.55,9,0.2146,0.0,True,814.6
MinimumOnly,999,522,1441.43,8,0.2229,0.0,True,813.2
Snowball,999,522,1618.54,8,0.2573,0.0,True,807.6
Avalanche,999,522,1537.65,9,0.2231,0.0,True,813.2
NormalizedAvalanche,999,522,1412.04,8,0.2163,0.0,True,814.3
PPO,999,523,3782.28,19,0.2801,0.0,True,803.8
MinimumOnly,999,523,4421.43,19,0.2859,0.0,True,802.8
Snowball,999,523,5189.36,20,0.3026,0.0,True,800.1
Avalanche,999,523,3642.12,18,0.2947,0.0,True,801.4
NormalizedAvalanche,999,523,4164.1,18,0.2948,0.0,True,801.4
PPO,999,524,1954.43,17,0.2065,0.0,True,815.9
MinimumOnly,999,524,2053.86,16,0.2156,0.0,True,814.4
Snowball,999,524,2107.35,17,0.2237,0.0,True,813.1
Avalanche,999,524,2057.25,17,0.2203,0.0,True,813.6
NormalizedAvalanche,999,524,2050.32,16,0.2138,0.0,True,814.7
PPO,999,525,2941.89,19,0.1809,0.0,True,820.2
MinimumOnly,999,525,3333.4,18,0.195,0.0,True,817.8
Snowball,999,525,3552.92,19,0.1944,0.0,True,817.9
Avalanche,999,525,2935.0,19,0.1848,0.0,True,819.5
NormalizedAvalanche,999,525,3227.83,18,0.1917,0.0,True,818.4
PPO,999,526,1692.95,12,0.1888,0.0,True,818.8
MinimumOnly,999,526,1718.84,12,0.1928,0.0,True,818.2
Snowball,999,526,1661.29,12,0.1893,0.0,True,818.8
Avalanche,999,526,1747.04,13,0.1915,0.0,True,818.4
NormalizedAvalanche,999,526,1659.22,12,0.1872,0.0,True,819.1
PPO,999,527,5826.86,21,0.273,0.0,True,805.0
MinimumOnly,999,527,5830.35,21,0.2733,0.0,True,804.9
Snowball,999,527,6061.49,21,0.2853,0.0,True,802.9
Avalanche,999,527,6046.88,21,0.2847,0.0,True,803.0
NormalizedAvalanche,999,527,5793.36,20,0.2849,0.0,True,803.0
PPO,999,528,870.68,6,0.2003,0.0,True,816.9
MinimumOnly,999,528,928.81,6,0.2037,0.0,True,816.4
Snowball,999,528,1015.78,6,0.2238,0.0,True,813.1
Avalanche,999,528,854.99,6,0.2079,0.0,True,815.7
NormalizedAvalanche,999,528,861.12,6,0.1853,0.0,True,819.4
PPO,999,529,5402.75,20,0.3095,0.0,True,798.9
MinimumOnly,999,529,5438.65,19,0.326,0.0,True,796.2
Snowball,999,529,5589.57,20,0.3185,0.0,True,797.4
Avalanche,999,529,5321.31,20,0.3107,0.0,True,798.7
NormalizedAvalanche,999,529,5323.8,19,0.3219,0.0,True,796.9
PPO,999,530,4070.72,22,0.1836,0.0,True,819.7
MinimumOnly,999,530,4154.6,21,0.1879,0.0,True,819.0
Snowball,999,530,4035.19,22,0.1827,0.0,True,819.8
Avalanche,999,530,4035.19,22,0.1827,0.0,True,819.8
NormalizedAvalanche,999,530,4422.8,21,0.1886,0.0,True,818.9
PPO,999,531,3923.27,24,0.2043,0.0,True,816.3
MinimumOnly,999,531,4189.06,24,0.2062,0.0,True,816.0
Snowball,999,531,3842.71,24,0.2127,0.0,True,814.9
Avalanche,999,531,3842.71,24,0.2127,0.0,True,814.9
NormalizedAvalanche,999,531,4242.14,24,0.2066,0.0,True,815.9
PPO,999,532,3854.34,19,0.1728,0.0,True,821.5
MinimumOnly,999,532,3856.13,19,0.1718,0.0,True,821.7
Snowball,999,532,4002.7,20,0.1708,0.0,True,821.8
Avalanche,999,532,3742.11,20,0.1715,0.0,True,821.7
NormalizedAvalanche,999,532,3855.75,19,0.1717,0.0,True,821.7
PPO,999,533,2076.16,10,0.1876,0.0,True,819.1
MinimumOnly,999,533,2073.26,10,0.1774,0.0,True,820.7
Snowball,999,533,2113.45,10,0.1923,0.0,True,818.3
Avalanche,999,533,2113.45,10,0.1923,0.0,True,818.3
NormalizedAvalanche,999,533,2090.15,10,0.1751,0.0,True,821.1
PPO,999,534,7087.18,21,0.2532,0.0,True,808.2
MinimumOnly,999,534,7790.97,21,0.2585,0.0,True,807.3
Snowball,999,534,8432.7,22,0.2656,0.0,True,806.2
Avalanche,999,534,7287.31,21,0.2606,0.0,True,807.0
NormalizedAvalanche,999,534,7551.65,21,0.2543,0.0,True,808.0
PPO,999,535,4357.2,20,0.1766,0.0,True,820.9
MinimumOnly,999,535,4407.9,20,0.1762,0.0,True,820.9
Snowball,999,535,4742.1,20,0.1857,0.0,True,819.4
Avalanche,999,535,4270.68,20,0.1816,0.0,True,820.0
NormalizedAvalanche,999,535,4333.17,20,0.1752,0.0,True,821.1
PPO,999,536,2737.24,14,0.2958,0.0,True,801.2
MinimumOnly,999,536,3339.79,14,0.3071,0.0,True,799.3
Snowball,999,536,3830.41,15,0.3005,0.0,True,800.4
Avalanche,999,536,2789.56,14,0.3049,0.0,True,799.7
NormalizedAvalanche,999,536,3152.71,14,0.295,0.0,True,801.3
PPO,999,537,2218.32,12,0.168,0.0,True,822.3
MinimumOnly,999,537,2258.8,12,0.166,0.0,True,822.6
Snowball,999,537,2427.56,12,0.1872,0.0,True,819.1
Avalanche,999,537,2207.57,12,0.1685,0.0,True,822.2
NormalizedAvalanche,999,537,2225.26,11,0.1778,0.0,True,820.7
PPO,999,538,3017.23,17,0.2708,0.0,True,805.3
MinimumOnly,999,538,3035.32,17,0.273,0.0,True,804.9
Snowball,999,538,3297.41,17,0.2935,0.0,True,801.6
Avalanche,999,538,2959.54,18,0.2671,0.0,True,805.9
NormalizedAvalanche,999,538,2909.8,17,0.2678,0.0,True,805.8
PPO,999,539,1277.77,7,0.1857,0.0,True,819.4
MinimumOnly,999,539,1259.51,7,0.1852,0.0,True,819.4
Snowball,999,539,1473.3,8,0.1998,0.0,True,817.0
Avalanche,999,539,1413.29,8,0.194,0.0,True,818.0
NormalizedAvalanche,999,539,1231.28,7,0.1783,0.0,True,820.6
PPO,999,540,6454.72,24,0.2277,0.0,True,812.4
MinimumOnly,999,540,6730.33,24,0.2331,0.0,True,811.5
Snowball,999,540,6784.69,25,0.2316,0.0,True,811.8
Avalanche,999,540,6376.42,25,0.2211,0.0,True,813.5
NormalizedAvalanche,999,540,6727.34,24,0.2296,0.0,True,812.1
PPO,999,541,16035.94,54,0.2321,0.0,True,811.7
MinimumOnly,999,541,16651.32,54,0.2333,0.0,True,811.5
Snowball,999,541,15925.5,53,0.2371,0.0,True,810.9
Avalanche,999,541,15925.5,53,0.2371,0.0,True,810.9
NormalizedAvalanche,999,541,16453.59,53,0.2359,0.0,True,811.1
PPO,999,542,6797.66,26,0.2126,0.0,True,814.9
MinimumOnly,999,542,6702.42,26,0.2118,0.0,True,815.0
Snowball,999,542,7029.91,26,0.2186,0.0,True,813.9
Avalanche,999,542,6613.2,26,0.2168,0.0,True,814.2
NormalizedAvalanche,999,542,6669.93,25,0.219,0.0,True,813.9
PPO,999,543,4392.37,24,0.2116,0.0,True,815.1
MinimumOnly,999,543,4457.1,23,0.2198,0.0,True,813.7
Snowball,999,543,4549.82,24,0.223,0.0,True,813.2
Avalanche,999,543,4549.82,24,0.223,0.0,True,813.2
NormalizedAvalanche,999,543,4556.55,23,0.2176,0.0,True,814.1
PPO,999,544,6361.35,25,0.2123,0.0,True,815.0
MinimumOnly,999,544,7037.5,25,0.2127,0.0,True,814.9
Snowball,999,544,7821.88,26,0.2186,0.0,True,813.9
Avalanche,999,544,6283.69,25,0.2128,0.0,True,814.9
NormalizedAvalanche,999,544,6777.62,25,0.2109,0.0,True,815.2
PPO,999,545,7554.75,28,0.3311,0.0,True,795.4
MinimumOnly,999,545,7572.76,28,0.332,0.0,True,795.2
Snowball,999,545,7685.02,28,0.3394,0.0,True,794.0
Avalanche,999,545,7696.77,28,0.3402,0.0,True,793.9
NormalizedAvalanche,999,545,7542.52,27,0.3419,0.0,True,793.6
PPO,999,546,3163.63,18,0.2094,0.0,True,815.4
MinimumOnly,999,546,3229.65,19,0.2008,0.0,True,816.9
Snowball,999,546,3373.78,19,0.2095,0.0,True,815.4
Avalanche,999,546,3162.18,19,0.2065,0.0,True,815.9
NormalizedAvalanche,999,546,3160.14,18,0.2084,0.0,True,815.6
PPO,999,547,9726.58,39,0.3155,0.0,True,797.9
MinimumOnly,999,547,10185.19,40,0.3113,0.0,True,798.6
Snowball,999,547,10443.46,40,0.3147,0.0,True,798.1
Avalanche,999,547,9663.12,39,0.3147,0.0,True,798.1
NormalizedAvalanche,999,547,9968.37,39,0.3164,0.0,True,797.8
PPO,999,548,3074.82,21,0.2187,0.0,True,813.9
MinimumOnly,999,548,3135.34,21,0.2196,0.0,True,813.8
Snowball,999,548,3337.22,22,0.2293,0.0,True,812.2
Avalanche,999,548,3337.22,22,0.2293,0.0,True,812.2
NormalizedAvalanche,999,548,3160.49,21,0.2179,0.0,True,814.0
PPO,999,549,1049.91,9,0.2063,0.0,True,816.0
MinimumOnly,999,549,1051.18,9,0.2089,0.0,True,815.5
Snowball,999,549,1138.64,9,0.2352,0.0,True,811.2
Avalanche,999,549,1138.64,9,0.2352,0.0,True,811.2
NormalizedAvalanche,999,549,1038.43,9,0.201,0.0,True,816.8
PPO,999,550,8967.65,36,0.2207,0.0,True,813.6
MinimumOnly,999,550,9854.26,37,0.2189,0.0,True,813.9
Snowball,999,550,10751.32,38,0.2231,0.0,True,813.2
Avalanche,999,550,9044.61,37,0.2182,0.0,True,814.0
NormalizedAvalanche,999,550,9628.71,36,0.2238,0.0,True,813.1
PPO,999,551,2589.97,15,0.217,0.0,True,814.2
MinimumOnly,999,551,2637.99,15,0.2184,0.0,True,814.0
Snowball,999,551,2484.05,15,0.2253,0.0,True,812.8
Avalanche,999,551,2484.05,15,0.2253,0.0,True,812.8
NormalizedAvalanche,999,551,2626.1,14,0.2307,0.0,True,811.9
PPO,999,552,8002.02,23,0.2749,0.0,True,804.6
MinimumOnly,999,552,8145.23,23,0.2755,0.0,True,804.5
Snowball,999,552,8132.65,23,0.2863,0.0,True,802.8
Avalanche,999,552,8132.65,23,0.2863,0.0,True,802.8
NormalizedAvalanche,999,552,8105.49,23,0.2744,0.0,True,804.7
PPO,999,553,689.47,10,0.2172,0.0,True,814.2
MinimumOnly,999,553,682.92,9,0.2299,0.0,True,812.1
Snowball,999,553,790.56,11,0.2309,0.0,True,811.9
Avalanche,999,553,762.52,11,0.2279,0.0,True,812.4
NormalizedAvalanche,999,553,700.16,9,0.2221,0.0,True,813.3
PPO,999,554,3895.09,17,0.2994,0.0,True,800.6
MinimumOnly,999,554,4008.14,17,0.3042,0.0,True,799.8
Snowball,999,554,4447.41,18,0.3212,0.0,True,797.0
Avalanche,999,554,4221.17,18,0.3099,0.0,True,798.9
NormalizedAvalanche,999,554,3930.09,17,0.2993,0.0,True,800.6
PPO,999,555,8930.03,26,0.2133,0.0,True,814.8
MinimumOnly,999,555,9052.55,26,0.213,0.0,True,814.8
Snowball,999,555,9346.93,26,0.2171,0.0,True,814.2
Avalanche,999,555,8914.74,26,0.2166,0.0,True,814.3
NormalizedAvalanche,999,555,8980.91,25,0.2205,0.0,True,813.6
PPO,999,556,1546.87,13,0.263,0.0,True,806.6
MinimumOnly,999,556,1465.87,12,0.2611,0.0,True,806.9
Snowball,999,556,1546.87,13,0.263,0.0,True,806.6
Avalanche,999,556,1546.87,13,0.263,0.0,True,806.6
NormalizedAvalanche,999,556,1503.51,12,0.2564,0.0,True,807.7
PPO,999,557,4664.12,27,0.2547,0.0,True,808.0
MinimumOnly,999,557,4873.97,27,0.2574,0.0,True,807.5
Snowball,999,557,5059.41,28,0.2605,0.0,True,807.0
Avalanche,999,557,4870.32,28,0.2596,0.0,True,807.2
NormalizedAvalanche,999,557,4922.37,27,0.2548,0.0,True,808.0
PPO,999,558,7051.92,29,0.2943,0.0,True,801.4
MinimumOnly,999,558,8086.1,29,0.3014,0.0,True,800.3
Snowball,999,558,8048.6,29,0.3069,0.0,True,799.4
Avalanche,999,558,6960.12,29,0.2964,0.0,True,801.1
NormalizedAvalanche,999,558,7536.33,29,0.2962,0.0,True,801.1
PPO,999,559,6040.71,21,0.2031,0.0,True,816.5
MinimumOnly,999,559,6724.74,21,0.2072,0.0,True,815.8
Snowball,999,559,6786.95,22,0.2036,0.0,True,816.4
Avalanche,999,559,6013.57,21,0.2058,0.0,True,816.0
NormalizedAvalanche,999,559,6589.15,21,0.2055,0.0,True,816.1
PPO,999,560,2503.51,14,0.1813,0.0,True,820.1
MinimumOnly,999,560,2510.79,13,0.1962,0.0,True,817.6
Snowball,999,560,2708.92,13,0.2121,0.0,True,815.0
Avalanche,999,560,2588.56,14,0.1945,0.0,True,817.9
NormalizedAvalanche,999,560,2486.81,13,0.1944,0.0,True,817.9
PPO,999,561,2719.18,14,0.2015,0.0,True,816.8
MinimumOnly,999,561,2914.56,14,0.207,0.0,True,815.9
Snowball,999,561,3105.33,14,0.2185,0.0,True,813.9
Avalanche,999,561,2805.51,15,0.1989,0.0,True,817.2
NormalizedAvalanche,999,561,2796.39,13,0.2153,0.0,True,814.5
PPO,999,562,969.31,10,0.2085,0.0,True,815.6
MinimumOnly,999,562,950.65,9,0.2291,0.0,True,812.2
Snowball,999,562,1070.01,10,0.2473,0.0,True,809.2
Avalanche,999,562,1024.06,10,0.2365,0.0,True,811.0
NormalizedAvalanche,999,562,940.56,9,0.2246,0.0,True,812.9
PPO,999,563,2270.33,11,0.1608,0.0,True,823.5
MinimumOnly,999,563,2543.53,11,0.167,0.0,True,822.4
Snowball,999,563,3159.01,12,0.1774,0.0,True,820.7
Avalanche,999,563,2233.4,12,0.1557,0.0,True,824.3
NormalizedAvalanche,999,563,2554.77,11,0.1674,0.0,True,822.4
PPO,999,564,7704.0,37,0.2508,0.0,True,808.6
MinimumOnly,999,564,9291.38,39,0.2476,0.0,True,809.1
Snowball,999,564,10767.17,41,0.2476,0.0,True,809.2
Avalanche,999,564,7694.73,37,0.2506,0.0,True,808.7
NormalizedAvalanche,999,564,9062.96,38,0.2524,0.0,True,808.4
PPO,999,565,4115.69,21,0.2667,0.0,True,806.0
MinimumOnly,999,565,4237.62,21,0.2637,0.0,True,806.5
Snowball,999,565,4590.12,22,0.2694,0.0,True,805.5
Avalanche,999,565,3942.75,21,0.2675,0.0,True,805.9
NormalizedAvalanche,999,565,4105.78,20,0.2745,0.0,True,804.7
PPO,999,566,7725.9,30,0.3048,0.0,True,799.7
MinimumOnly,999,566,8310.7,30,0.3087,0.0,True,799.1
Snowball,999,566,9118.07,32,0.3086,0.0,True,799.1
Avalanche,999,566,7692.51,30,0.308,0.0,True,799.2
NormalizedAvalanche,999,566,8290.38,30,0.3081,0.0,True,799.2
PPO,999,567,1013.96,8,0.1989,0.0,True,817.2
MinimumOnly,999,567,996.27,8,0.1909,0.0,True,818.5
Snowball,999,567,1036.79,8,0.1979,0.0,True,817.4
Avalanche,999,567,1021.75,8,0.2068,0.0,True,815.9
NormalizedAvalanche,999,567,964.49,7,0.2123,0.0,True,815.0
PPO,999,568,565.21,5,0.1068,0.0,True,832.4
MinimumOnly,999,568,626.03,5,0.1273,0.0,True,829.0
Snowball,999,568,782.24,5,0.1772,0.0,True,820.8
Avalanche,999,568,768.84,5,0.1742,0.0,True,821.3
NormalizedAvalanche,999,568,587.06,4,0.1434,0.0,True,826.3
PPO,999,569,455.02,8,0.2079,0.0,True,815.7
MinimumOnly,999,569,489.6,8,0.2109,0.0,True,815.2
Snowball,999,569,607.0,9,0.2388,0.0,True,810.6
Avalanche,999,569,447.06,8,0.2091,0.0,True,815.5
NormalizedAvalanche,999,569,463.99,8,0.2051,0.0,True,816.2
PPO,999,570,7664.07,37,0.3918,0.0,True,785.3
MinimumOnly,999,570,8085.55,37,0.3948,0.0,True,784.9
Snowball,999,570,7570.77,37,0.396,0.0,True,784.7
Avalanche,999,570,7570.77,37,0.396,0.0,True,784.7
NormalizedAvalanche,999,570,8202.13,37,0.3953,0.0,True,784.8
PPO,999,571,4553.6,20,0.2258,0.0,True,812.7
MinimumOnly,999,571,4568.2,20,0.2251,0.0,True,812.9
Snowball,999,571,4791.05,21,0.2337,0.0,True,811.4
Avalanche,999,571,4648.15,20,0.2375,0.0,True,810.8
NormalizedAvalanche,999,571,4600.21,19,0.236,0.0,True,811.1
PPO,999,572,2660.61,20,0.2091,0.0,True,815.5
MinimumOnly,999,572,2756.13,20,0.2086,0.0,True,815.6
Snowball,999,572,2752.01,20,0.2173,0.0,True,814.1
Avalanche,999,572,2752.01,20,0.2173,0.0,True,814.1
NormalizedAvalanche,999,572,2862.81,20,0.2057,0.0,True,816.1
PPO,999,573,1452.74,10,0.1852,0.0,True,819.4
MinimumOnly,999,573,1554.47,10,0.1959,0.0,True,817.7
Snowball,999,573,1660.87,11,0.1978,0.0,True,817.4
Avalanche,999,573,1609.45,11,0.1919,0.0,True,818.3
NormalizedAvalanche,999,573,1475.45,10,0.1851,0.0,True,819.5
PPO,999,574,8042.57,34,0.2379,0.0,True,810.7
MinimumOnly,999,574,7946.38,33,0.2428,0.0,True,809.9
Snowball,999,574,7993.3,34,0.2411,0.0,True,810.2
Avalanche,999,574,7723.64,34,0.2379,0.0,True,810.7
NormalizedAvalanche,999,574,8026.69,33,0.243,0.0,True,809.9
PPO,999,575,1635.84,7,0.2635,0.0,True,806.5
MinimumOnly,999,575,1745.64,7,0.266,0.0,True,806.1
Snowball,999,575,2162.96,9,0.2692,0.0,True,805.6
Avalanche,999,575,1807.2,8,0.2669,0.0,True,806.0
NormalizedAvalanche,999,575,1691.96,7,0.2561,0.0,True,807.8
PPO,999,576,2888.09,13,0.2087,0.0,True,815.6
MinimumOnly,999,576,3145.72,13,0.2064,0.0,True,815.9
Snowball,999,576,3348.3,13,0.2182,0.0,True,814.0
Avalanche,999,576,2919.56,13,0.2125,0.0,True,814.9
NormalizedAvalanche,999,576,3101.02,13,0.203,0.0,True,816.5
PPO,999,577,8116.92,24,0.3197,0.0,True,797.3
MinimumOnly,999,577,8394.33,25,0.3061,0.0,True,799.5
Snowball,999,577,8270.93,25,0.3166,0.0,True,797.8
Avalanche,999,577,8270.93,25,0.3166,0.0,True,797.8
NormalizedAvalanche,999,577,8617.92,25,0.3072,0.0,True,799.3
PPO,999,578,7989.71,29,0.2029,0.0,True,816.5
MinimumOnly,999,578,8386.59,29,0.2001,0.0,True,817.0
Snowball,999,578,8867.35,30,0.1988,0.0,True,817.2
Avalanche,999,578,7993.93,29,0.2039,0.0,True,816.4
NormalizedAvalanche,999,578,8150.91,28,0.2061,0.0,True,816.0
PPO,999,579,4919.36,19,0.2346,0.0,True,811.3
MinimumOnly,999,579,4925.99,19,0.2334,0.0,True,811.5
Snowball,999,579,4729.63,19,0.2382,0.0,True,810.7
Avalanche,999,579,4729.63,19,0.2382,0.0,True,810.7
NormalizedAvalanche,999,579,5036.74,18,0.2452,0.0,True,809.5
PPO,999,580,3113.9,19,0.2002,0.0,True,817.0
MinimumOnly,999,580,3116.11,19,0.2033,0.0,True,816.5
Snowball,999,580,3291.28,20,0.2077,0.0,True,815.7
Avalanche,999,580,3001.5,19,0.2007,0.0,True,816.9
NormalizedAvalanche,999,580,3034.21,18,0.2091,0.0,True,815.5
PPO,999,581,1997.43,13,0.1967,0.0,True,817.5
MinimumOnly,999,581,2087.64,13,0.1963,0.0,True,817.6
Snowball,999,581,2093.09,14,0.1902,0.0,True,818.6
Avalanche,999,581,2204.31,14,0.2064,0.0,True,815.9
NormalizedAvalanche,999,581,2044.85,13,0.1915,0.0,True,818.4
PPO,999,582,456.65,5,0.1181,0.0,True,830.5
MinimumOnly,999,582,492.21,4,0.1421,0.0,True,826.6
Snowball,999,582,605.33,5,0.1566,0.0,True,824.2
Avalanche,999,582,471.4,5,0.1396,0.0,True,827.0
NormalizedAvalanche,999,582,472.15,4,0.1471,0.0,True,825.7
PPO,999,583,1966.05,8,0.1919,0.0,True,818.3
MinimumOnly,999,583,1860.67,8,0.1714,0.0,True,821.7
Snowball,999,583,1983.9,8,0.1926,0.0,True,818.2
Avalanche,999,583,1967.6,8,0.1931,0.0,True,818.1
NormalizedAvalanche,999,583,1784.82,7,0.1882,0.0,True,818.9
PPO,999,584,4602.48,25,0.2075,0.0,True,815.8
MinimumOnly,999,584,5326.23,25,0.214,0.0,True,814.7
Snowball,999,584,5760.05,26,0.2108,0.0,True,815.2
Avalanche,999,584,4611.98,26,0.2037,0.0,True,816.4
NormalizedAvalanche,999,584,4950.53,24,0.218,0.0,True,814.0
PPO,999,585,2623.81,13,0.206,0.0,True,816.0
MinimumOnly,999,585,2828.76,13,0.2128,0.0,True,814.9
Snowball,999,585,2853.39,13,0.2102,0.0,True,815.3
Avalanche,999,585,2575.28,14,0.1962,0.0,True,817.6
NormalizedAvalanche,999,585,2701.9,13,0.2055,0.0,True,816.1
PPO,999,586,3974.34,14,0.2044,0.0,True,816.3
MinimumOnly,999,586,4147.58,13,0.2158,0.0,True,814.4
Snowball,999,586,4606.27,14,0.2146,0.0,True,814.6
Avalanche,999,586,3920.03,13,0.2213,0.0,True,813.5
NormalizedAvalanche,999,586,3950.87,13,0.2135,0.0,True,814.8
PPO,999,587,1402.28,9,0.195,0.0,True,817.8
MinimumOnly,999,587,1277.51,8,0.1967,0.0,True,817.6
Snowball,999,587,1521.71,9,0.2135,0.0,True,814.8
Avalanche,999,587,1329.3,8,0.2142,0.0,True,814.7
NormalizedAvalanche,999,587,1205.08,8,0.181,0.0,True,820.1
PPO,999,588,1763.16,11,0.2454,0.0,True,809.5
MinimumOnly,999,588,1655.96,10,0.2427,0.0,True,810.0
Snowball,999,588,1936.89,11,0.2698,0.0,True,805.5
Avalanche,999,588,1697.16,10,0.2575,0.0,True,807.5
NormalizedAvalanche,999,588,1603.74,10,0.2249,0.0,True,812.9
PPO,999,589,10193.65,36,0.2923,0.0,True,801.8
MinimumOnly,999,589,10468.5,37,0.2871,0.0,True,802.6
Snowball,999,589,10517.29,37,0.292,0.0,True,801.8
Avalanche,999,589,10383.34,37,0.2904,0.0,True,802.1
NormalizedAvalanche,999,589,10325.75,36,0.292,0.0,True,801.8
PPO,999,590,2180.59,11,0.2524,0.0,True,808.4
MinimumOnly,999,590,2232.4,11,0.2591,0.0,True,807.2
Snowball,999,590,2207.18,11,0.2597,0.0,True,807.2
Avalanche,999,590,2207.18,11,0.2597,0.0,True,807.2
NormalizedAvalanche,999,590,2210.46,11,0.2493,0.0,True,808.9
