strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
Avalanche,4242,239,1276.21,6,0.1577,0.0,True,824.0
NormalizedAvalanche,4242,239,1022.16,4,0.1634,0.0,True,823.0
PPO,4242,240,1643.8,6,0.21,0.0,True,815.4
MinimumOnly,4242,240,1714.18,7,0.1915,0.0,True,818.4
Snowball,4242,240,1948.62,7,0.2262,0.0,True,812.7
Avalanche,4242,240,1515.16,6,0.1951,0.0,True,817.8
NormalizedAvalanche,4242,240,1538.09,6,0.1933,0.0,True,818.1
PPO,4242,241,4507.03,9,0.2049,0.0,True,816.2
MinimumOnly,4242,241,4448.12,9,0.2035,0.0,True,816.4
Snowball,4242,241,4582.11,9,0.2148,0.0,True,814.6
Avalanche,4242,241,4929.93,10,0.2144,0.0,True,814.6
NormalizedAvalanche,4242,241,4455.37,9,0.202,0.0,True,816.7
PPO,4242,242,1204.72,6,0.1859,0.0,True,819.3
MinimumOnly,4242,242,1202.9,5,0.2219,0.0,True,813.4
Snowball,4242,242,1469.09,6,0.2494,0.0,True,808.8
Avalanche,4242,242,1469.09,6,0.2494,0.0,True,808.8
NormalizedAvalanche,4242,242,1102.28,5,0.1907,0.0,True,818.5
PPO,4242,243,4198.27,13,0.2294,0.0,True,812.1
MinimumOnly,4242,243,4136.49,12,0.2422,0.0,True,810.0
Snowball,4242,243,4597.41,13,0.249,0.0,True,808.9
Avalanche,4242,243,4275.7,13,0.2393,0.0,True,810.5
NormalizedAvalanche,4242,243,4117.0,12,0.2411,0.0,True,810.2
PPO,4242,244,1046.92,6,0.186,0.0,True,819.3
MinimumOnly,4242,244,926.63,5,0.1874,0.0,True,819.1
Snowball,4242,244,1174.23,6,0.2183,0.0,True,814.0
Avalanche,4242,244,1174.23,6,0.2183,0.0,True,814.0
NormalizedAvalanche,4242,244,909.99,5,0.1808,0.0,True,820.2
PPO,4242,245,4258.58,11,0.1502,0.0,True,825.2
MinimumOnly,4242,245,4186.15,10,0.16,0.0,True,823.6
Snowball,4242,245,4346.93,10,0.1667,0.0,True,822.5
Avalanche,4242,245,4410.67,11,0.1584,0.0,True,823.9
NormalizedAvalanche,4242,245,4124.64,10,0.1577,0.0,True,824.0
PPO,4242,246,1953.73,7,0.1695,0.0,True,822.0
MinimumOnly,4242,246,1932.27,7,0.1662,0.0,True,822.6
Snowball,4242,246,2301.74,7,0.2084,0.0,True,815.6
Avalanche,4242,246,2153.87,8,0.175,0.0,True,821.1
NormalizedAvalanche,4242,246,1875.28,6,0.1863,0.0,True,819.3
PPO,4242,247,1741.83,6,0.1995,0.0,True,817.1
MinimumOnly,4242,247,1610.88,5,0.2108,0.0,True,815.2
Snowball,4242,247,2008.5,6,0.2394,0.0,True,810.5
Avalanche,4242,247,1994.09,6,0.2439,0.0,True,809.8
NormalizedAvalanche,4242,247,1615.69,5,0.2134,0.0,True,814.8
PPO,4242,248,1034.37,5,0.154,0.0,True,824.6
MinimumOnly,4242,248,954.54,4,0.1696,0.0,True,822.0
Snowball,4242,248,985.36,4,0.18,0.0,True,820.3
Avalanche,4242,248,951.65,4,0.1745,0.0,True,821.2
NormalizedAvalanche,4242,248,917.61,4,0.16,0.0,True,823.6
PPO,4242,249,4753.0,11,0.2751,0.0,True,804.6
MinimumOnly,4242,249,4654.84,11,0.2715,0.0,True,805.2
Snowball,4242,249,5191.99,11,0.3095,0.0,True,798.9
Avalanche,4242,249,5090.0,11,0.305,0.0,True,799.7
NormalizedAvalanche,4242,249,4673.35,10,0.2961,0.0,True,801.1
PPO,4242,250,2298.31,9,0.2284,0.0,True,812.3
MinimumOnly,4242,250,2341.77,8,0.2566,0.0,True,807.7
Snowball,4242,250,2681.17,9,0.267,0.0,True,805.9
Avalanche,4242,250,2271.34,9,0.2314,0.0,True,811.8
NormalizedAvalanche,4242,250,2270.68,8,0.2521,0.0,True,808.4
PPO,4242,251,1793.27,6,0.2942,0.0,True,801.5
MinimumOnly,4242,251,1794.8,6,0.2921,0.0,True,801.8
Snowball,4242,251,2006.78,7,0.2915,0.0,True,801.9
Avalanche,4242,251,1905.64,7,0.2916,0.0,True,801.9
NormalizedAvalanche,4242,251,1690.35,6,0.2739,0.0,True,804.8
PPO,4242,252,2370.1,8,0.1549,0.0,True,824.4
MinimumOnly,4242,252,2349.57,7,0.1677,0.0,True,822.3
Snowball,4242,252,2524.69,7,0.1909,0.0,True,818.5
Avalanche,4242,252,2499.54,7,0.1923,0.0,True,818.3
NormalizedAvalanche,4242,252,2243.62,6,0.1856,0.0,True,819.4
PPO,4242,253,1902.09,6,0.187,0.0,True,819.1
MinimumOnly,4242,253,1700.49,6,0.1609,0.0,True,823.5
Snowball,4242,253,1832.14,6,0.1786,0.0,True,820.5
Avalanche,4242,253,1648.76,6,0.1631,0.0,True,823.1
NormalizedAvalanche,4242,253,1609.16,6,0.1514,0.0,True,825.0
PPO,4242,254,983.3,5,0.1337,0.0,True,827.9
MinimumOnly,4242,254,1103.63,4,0.2052,0.0,True,816.1
Snowball,4242,254,1303.79,4,0.2693,0.0,True,805.6
Avalanche,4242,254,1050.84,4,0.1901,0.0,True,818.6
NormalizedAvalanche,4242,254,987.09,4,0.166,0.0,True,822.6
PPO,4242,255,1889.4,8,0.1715,0.0,True,821.7
MinimumOnly,4242,255,1934.48,7,0.2038,0.0,True,816.4
Snowball,4242,255,2300.61,8,0.2211,0.0,True,813.5
Avalanche,4242,255,1865.9,7,0.2051,0.0,True,816.2
NormalizedAvalanche,4242,255,1829.18,7,0.1909,0.0,True,818.5
PPO,4242,256,2036.62,7,0.1895,0.0,True,818.7
MinimumOnly,4242,256,1981.07,7,0.1807,0.0,True,820.2
Snowball,4242,256,2018.25,7,0.185,0.0,True,819.5
Avalanche,4242,256,1915.75,7,0.1796,0.0,True,820.4
NormalizedAvalanche,4242,256,1858.76,6,0.1934,0.0,True,818.1
PPO,4242,257,1641.73,7,0.1804,0.0,True,820.2
MinimumOnly,4242,257,1552.27,6,0.1959,0.0,True,817.7
Snowball,4242,257,1891.34,7,0.2195,0.0,True,813.8
Avalanche,4242,257,1891.34,7,0.2195,0.0,True,813.8
NormalizedAvalanche,4242,257,1553.05,6,0.196,0.0,True,817.7
PPO,4242,258,1856.43,8,0.2168,0.0,True,814.2
MinimumOnly,4242,258,1839.33,7,0.2484,0.0,True,809.0
Snowball,4242,258,2091.1,8,0.2591,0.0,True,807.3
Avalanche,4242,258,2091.1,8,0.2591,0.0,True,807.3
NormalizedAvalanche,4242,258,1834.64,7,0.2451,0.0,True,809.6
PPO,4242,259,2106.46,6,0.171,0.0,True,821.8
MinimumOnly,4242,259,1753.5,5,0.1529,0.0,True,824.8
Snowball,4242,259,2161.52,6,0.1771,0.0,True,820.8
Avalanche,4242,259,2161.52,6,0.1771,0.0,True,820.8
NormalizedAvalanche,4242,259,1631.48,4,0.166,0.0,True,822.6
PPO,4242,260,1940.76,6,0.1756,0.0,True,821.0
MinimumOnly,4242,260,1952.29,5,0.2091,0.0,True,815.5
Snowball,4242,260,2008.55,5,0.2171,0.0,True,814.2
Avalanche,4242,260,1955.31,5,0.2144,0.0,True,814.6
NormalizedAvalanche,4242,260,1923.86,5,0.2046,0.0,True,816.2
PPO,4242,261,3014.2,8,0.1562,0.0,True,824.2
MinimumOnly,4242,261,3058.44,7,0.1748,0.0,True,821.2
Snowball,4242,261,3501.84,8,0.1909,0.0,True,818.5
Avalanche,4242,261,3451.66,8,0.1879,0.0,True,819.0
NormalizedAvalanche,4242,261,3075.58,7,0.1749,0.0,True,821.1
PPO,4242,262,3499.26,7,0.17,0.0,True,822.0
MinimumOnly,4242,262,3303.82,7,0.1612,0.0,True,823.4
Snowball,4242,262,3776.99,7,0.1899,0.0,True,818.7
Avalanche,4242,262,3745.26,8,0.1779,0.0,True,820.6
NormalizedAvalanche,4242,262,3303.98,7,0.1614,0.0,True,823.4
PPO,4242,263,2514.89,8,0.2279,0.0,True,812.4
MinimumOnly,4242,263,2321.78,7,0.2375,0.0,True,810.8
Snowball,4242,263,2604.33,7,0.2823,0.0,True,803.4
Avalanche,4242,263,2604.33,7,0.2823,0.0,True,803.4
NormalizedAvalanche,4242,263,2298.71,7,0.227,0.0,True,812.5
PPO,4242,264,4150.52,10,0.2004,0.0,True,816.9
MinimumOnly,4242,264,4172.1,9,0.2201,0.0,True,813.7
Snowball,4242,264,4552.47,10,0.2235,0.0,True,813.1
Avalanche,4242,264,4462.57,10,0.2266,0.0,True,812.6
NormalizedAvalanche,4242,264,4071.02,9,0.2179,0.0,True,814.0
PPO,4242,265,3985.61,9,0.2151,0.0,True,814.5
MinimumOnly,4242,265,4213.84,9,0.2145,0.0,True,814.6
Snowball,4242,265,4494.47,9,0.2319,0.0,True,811.7
Avalanche,4242,265,4317.06,10,0.2153,0.0,True,814.5
NormalizedAvalanche,4242,265,4097.53,9,0.212,0.0,True,815.0
PPO,4242,266,1857.32,6,0.2247,0.0,True,812.9
MinimumOnly,4242,266,1828.57,6,0.1975,0.0,True,817.4
Snowball,4242,266,2160.9,6,0.2438,0.0,True,809.8
Avalanche,4242,266,1776.73,6,0.2135,0.0,True,814.8
NormalizedAvalanche,4242,266,1663.79,5,0.217,0.0,True,814.2
PPO,4242,267,2752.51,8,0.1823,0.0,True,819.9
MinimumOnly,4242,267,2798.09,7,0.2075,0.0,True,815.8
Snowball,4242,267,3153.39,8,0.2115,0.0,True,815.1
Avalanche,4242,267,2851.97,8,0.1955,0.0,True,817.7
NormalizedAvalanche,4242,267,2717.24,7,0.2026,0.0,True,816.6
PPO,4242,268,1881.48,5,0.178,0.0,True,820.6
MinimumOnly,4242,268,1882.94,6,0.1512,0.0,True,825.1
Snowball,4242,268,2349.09,7,0.1761,0.0,True,821.0
Avalanche,4242,268,2150.61,7,0.1663,0.0,True,822.6
NormalizedAvalanche,4242,268,1786.77,5,0.1719,0.0,True,821.6
PPO,4242,269,477.43,4,0.0866,0.0,True,835.7
MinimumOnly,4242,269,521.86,3,0.1379,0.0,True,827.2
Snowball,4242,269,762.25,4,0.1977,0.0,True,817.4
Avalanche,4242,269,476.9,4,0.0954,0.0,True,834.3
NormalizedAvalanche,4242,269,509.86,3,0.1318,0.0,True,828.2
PPO,4242,270,4348.12,10,0.1995,0.0,True,817.1
MinimumOnly,4242,270,4392.97,9,0.215,0.0,True,814.5
Snowball,4242,270,4678.12,9,0.2355,0.0,True,811.1
Avalanche,4242,270,4834.6,10,0.2333,0.0,True,811.5
NormalizedAvalanche,4242,270,4403.07,9,0.2142,0.0,True,814.7
PPO,4242,271,2041.85,8,0.1754,0.0,True,821.1
MinimumOnly,4242,271,2062.22,8,0.1762,0.0,True,820.9
Snowball,4242,271,2299.65,8,0.2021,0.0,True,816.7
Avalanche,4242,271,2247.32,9,0.1778,0.0,True,820.7
NormalizedAvalanche,4242,271,2013.61,7,0.1963,0.0,True,817.6
PPO,4242,272,1699.68,6,0.2144,0.0,True,814.6
MinimumOnly,4242,272,1493.02,6,0.1784,0.0,True,820.6
Snowball,4242,272,2016.08,7,0.2319,0.0,True,811.7
Avalanche,4242,272,1713.88,7,0.1913,0.0,True,818.4
NormalizedAvalanche,4242,272,1497.09,6,0.1775,0.0,True,820.7
PPO,4242,273,785.59,4,0.1609,0.0,True,823.5
MinimumOnly,4242,273,625.53,3,0.1412,0.0,True,826.7
Snowball,4242,273,861.17,4,0.1884,0.0,True,818.9
Avalanche,4242,273,861.17,4,0.1884,0.0,True,818.9
NormalizedAvalanche,4242,273,651.2,3,0.1525,0.0,True,824.8
PPO,4242,274,1995.79,6,0.2145,0.0,True,814.6
MinimumOnly,4242,274,1933.98,6,0.2054,0.0,True,816.1
Snowball,4242,274,2206.68,7,0.2146,0.0,True,814.6
Avalanche,4242,274,2209.62,7,0.2155,0.0,True,814.4
NormalizedAvalanche,4242,274,1840.89,5,0.2281,0.0,True,812.4
PPO,4242,275,1929.72,7,0.1997,0.0,True,817.1
MinimumOnly,4242,275,1945.0,7,0.1935,0.0,True,818.1
Snowball,4242,275,2215.81,7,0.2325,0.0,True,811.6
Avalanche,4242,275,2084.0,7,0.2241,0.0,True,813.0
NormalizedAvalanche,4242,275,1878.22,6,0.2207,0.0,True,813.6
PPO,4242,276,2278.72,7,0.1837,0.0,True,819.7
MinimumOnly,4242,276,2325.26,6,0.2185,0.0,True,813.9
Snowball,4242,276,2779.9,7,0.239,0.0,True,810.6
Avalanche,4242,276,2443.35,7,0.2049,0.0,True,816.2
NormalizedAvalanche,4242,276,2255.31,6,0.2102,0.0,True,815.3
PPO,4242,277,4622.42,10,0.2012,0.0,True,816.8
MinimumOnly,4242,277,4779.2,9,0.2244,0.0,True,813.0
Snowball,4242,277,5187.48,10,0.2221,0.0,True,813.3
Avalanche,4242,277,4722.54,10,0.2091,0.0,True,815.5
NormalizedAvalanche,4242,277,4666.18,9,0.2208,0.0,True,813.6
PPO,4242,278,1108.27,5,0.1741,0.0,True,821.3
MinimumOnly,4242,278,976.75,5,0.1415,0.0,True,826.7
Snowball,4242,278,1279.76,6,0.178,0.0,True,820.6
Avalanche,4242,278,1215.61,6,0.1703,0.0,True,821.9
NormalizedAvalanche,4242,278,954.51,5,0.1375,0.0,True,827.3
PPO,4242,279,4074.43,10,0.2249,0.0,True,812.9
MinimumOnly,4242,279,4489.98,11,0.2089,0.0,True,815.5
Snowball,4242,279,4732.25,11,0.2151,0.0,True,814.5
Avalanche,4242,279,4362.52,12,0.2078,0.0,True,815.7
NormalizedAvalanche,4242,279,4100.28,10,0.2224,0.0,True,813.3
PPO,4242,280,5507.49,14,0.2051,0.0,True,816.2
MinimumOnly,4242,280,5284.51,13,0.2181,0.0,True,814.0
Snowball,4242,280,5332.56,14,0.2126,0.0,True,814.9
Avalanche,4242,280,5332.56,14,0.2126,0.0,True,814.9
NormalizedAvalanche,4242,280,5382.58,13,0.2166,0.0,True,814.3
PPO,4242,281,3537.11,8,0.1695,0.0,True,822.0
MinimumOnly,4242,281,3236.14,8,0.1554,0.0,True,824.4
Snowball,4242,281,3631.78,8,0.1753,0.0,True,821.1
Avalanche,4242,281,3301.3,8,0.1669,0.0,True,822.5
NormalizedAvalanche,4242,281,3139.22,8,0.1499,0.0,True,825.3
PPO,4242,282,2807.45,8,0.1804,0.0,True,820.2
MinimumOnly,4242,282,2683.12,7,0.1886,0.0,True,818.9
Snowball,4242,282,2925.63,7,0.2104,0.0,True,815.3
Avalanche,4242,282,3115.05,8,0.2085,0.0,True,815.6
NormalizedAvalanche,4242,282,2653.31,7,0.1864,0.0,True,819.2
PPO,4242,283,1731.6,5,0.156,0.0,True,824.3
MinimumOnly,4242,283,1671.27,5,0.1477,0.0,True,825.6
Snowball,4242,283,2032.75,6,0.1642,0.0,True,822.9
Avalanche,4242,283,1786.03,6,0.1371,0.0,True,827.4
NormalizedAvalanche,4242,283,1653.94,5,0.1453,0.0,True,826.0
PPO,4242,284,1649.36,5,0.1623,0.0,True,823.2
MinimumOnly,4242,284,1614.04,5,0.1581,0.0,True,823.9
Snowball,4242,284,2079.49,5,0.2257,0.0,True,812.8
Avalanche,4242,284,1743.69,6,0.1705,0.0,True,821.9
NormalizedAvalanche,4242,284,1507.29,4,0.1768,0.0,True,820.8
PPO,4242,285,2805.41,10,0.195,0.0,True,817.8
MinimumOnly,4242,285,2664.49,9,0.2064,0.0,True,815.9
Snowball,4242,285,2849.44,9,0.2269,0.0,True,812.6
Avalanche,4242,285,3017.53,10,0.2213,0.0,True,813.5
NormalizedAvalanche,4242,285,2660.43,9,0.205,0.0,True,816.2
PPO,4242,286,2214.1,7,0.2231,0.0,True,813.2
MinimumOnly,4242,286,2142.13,7,0.2118,0.0,True,815.1
Snowball,4242,286,2342.82,7,0.2322,0.0,True,811.7
Avalanche,4242,286,2211.7,8,0.205,0.0,True,816.2
NormalizedAvalanche,4242,286,2007.47,7,0.1955,0.0,True,817.7
PPO,4242,287,2813.27,8,0.2267,0.0,True,812.6
MinimumOnly,4242,287,2836.33,8,0.2252,0.0,True,812.8
Snowball,4242,287,3068.53,8,0.243,0.0,True,809.9
Avalanche,4242,287,3016.03,9,0.2304,0.0,True,812.0
NormalizedAvalanche,4242,287,2826.6,8,0.2246,0.0,True,812.9
PPO,4242,288,1637.28,6,0.1354,0.0,True,827.7
MinimumOnly,4242,288,1574.2,5,0.1519,0.0,True,824.9
Snowball,4242,288,1848.69,6,0.1602,0.0,True,823.6
Avalanche,4242,288,1607.2,6,0.1343,0.0,True,827.8
NormalizedAvalanche,4242,288,1487.15,5,0.1403,0.0,True,826.9
PPO,4242,289,3202.21,9,0.1902,0.0,True,818.6
MinimumOnly,4242,289,3167.7,8,0.1995,0.0,True,817.1
Snowball,4242,289,3641.56,8,0.2239,0.0,True,813.1
Avalanche,4242,289,3159.17,8,0.218,0.0,True,814.0
NormalizedAvalanche,4242,289,3009.61,7,0.2147,0.0,True,814.6
PPO,4242,290,4748.1,11,0.183,0.0,True,819.8
MinimumOnly,4242,290,4730.53,11,0.1818,0.0,True,820.0
Snowball,4242,290,5087.83,12,0.1881,0.0,True,819.0
Avalanche,4242,290,5087.83,12,0.1881,0.0,True,819.0
NormalizedAvalanche,4242,290,4746.81,11,0.1803,0.0,True,820.2
PPO,4242,291,1562.88,5,0.1285,0.0,True,828.8
MinimumOnly,4242,291,1517.78,5,0.1235,0.0,True,829.6
Snowball,4242,291,1641.82,5,0.1392,0.0,True,827.0
Avalanche,4242,291,1579.88,5,0.144,0.0,True,826.2
NormalizedAvalanche,4242,291,1480.29,5,0.1193,0.0,True,830.3
PPO,4242,292,1978.44,8,0.1838,0.0,True,819.7
MinimumOnly,4242,292,1953.59,8,0.1771,0.0,True,820.8
Snowball,4242,292,2058.21,8,0.1919,0.0,True,818.3
Avalanche,4242,292,2275.04,9,0.1966,0.0,True,817.6
NormalizedAvalanche,4242,292,1938.83,7,0.194,0.0,True,818.0
PPO,4242,293,1759.72,8,0.129,0.0,True,828.7
MinimumOnly,4242,293,1830.08,7,0.1535,0.0,True,824.7
Snowball,4242,293,2314.53,8,0.1857,0.0,True,819.4
Avalanche,4242,293,2048.79,7,0.1825,0.0,True,819.9
NormalizedAvalanche,4242,293,1714.25,6,0.1621,0.0,True,823.3
PPO,4242,294,1689.72,6,0.1657,0.0,True,822.7
MinimumOnly,4242,294,1626.53,6,0.1587,0.0,True,823.8
Snowball,4242,294,1634.78,6,0.1589,0.0,True,823.8
Avalanche,4242,294,1583.32,6,0.168,0.0,True,822.3
NormalizedAvalanche,4242,294,1561.93,6,0.1537,0.0,True,824.6
PPO,4242,295,1951.76,7,0.2015,0.0,True,816.8
MinimumOnly,4242,295,1855.13,6,0.2203,0.0,True,813.6
Snowball,4242,295,2264.82,7,0.2508,0.0,True,808.6
Avalanche,4242,295,1874.84,7,0.1982,0.0,True,817.3
NormalizedAvalanche,4242,295,1824.06,6,0.2139,0.0,True,814.7
PPO,4242,296,1505.45,6,0.2095,0.0,True,815.4
MinimumOnly,4242,296,1399.14,6,0.1859,0.0,True,819.3
Snowball,4242,296,1535.76,6,0.2157,0.0,True,814.4
Avalanche,4242,296,1535.76,6,0.2157,0.0,True,814.4
NormalizedAvalanche,4242,296,1376.64,5,0.2119,0.0,True,815.0
PPO,4242,297,5141.81,10,0.1775,0.0,True,820.7
MinimumOnly,4242,297,4881.93,10,0.1688,0.0,True,822.2
Snowball,4242,297,5039.79,10,0.1724,0.0,True,821.6
Avalanche,4242,297,5260.06,11,0.175,0.0,True,821.1
NormalizedAvalanche,4242,297,4898.8,9,0.1859,0.0,True,819.3
PPO,4242,298,1973.23,7,0.1837,0.0,True,819.7
MinimumOnly,4242,298,2063.27,7,0.1927,0.0,True,818.2
Snowball,4242,298,2441.54,8,0.2097,0.0,True,815.4
Avalanche,4242,298,2020.11,7,0.194,0.0,True,818.0
NormalizedAvalanche,4242,298,1987.1,7,0.18,0.0,True,820.3
PPO,4242,299,1219.45,5,0.1308,0.0,True,828.4
MinimumOnly,4242,299,1163.22,4,0.1473,0.0,True,825.7
Snowball,4242,299,1441.1,5,0.165,0.0,True,822.8
Avalanche,4242,299,1258.97,5,0.1389,0.0,True,827.1
NormalizedAvalanche,4242,299,1118.36,4,0.1376,0.0,True,827.3
PPO,4242,300,2266.49,6,0.2189,0.0,True,813.9
MinimumOnly,4242,300,2089.08,6,0.1957,0.0,True,817.7
Snowball,4242,300,2289.58,6,0.2232,0.0,True,813.2
Avalanche,4242,300,1952.72,6,0.1819,0.0,True,820.0
NormalizedAvalanche,4242,300,1934.14,6,0.1751,0.0,True,821.1
PPO,4242,301,4320.62,10,0.2488,0.0,True,808.9
MinimumOnly,4242,301,4365.94,10,0.2477,0.0,True,809.1
Snowball,4242,301,4536.58,10,0.2666,0.0,True,806.0
Avalanche,4242,301,4536.58,10,0.2666,0.0,True,806.0
NormalizedAvalanche,4242,301,4363.42,10,0.2466,0.0,True,809.3
PPO,4242,302,2187.06,8,0.1753,0.0,True,821.1
MinimumOnly,4242,302,2061.26,7,0.1839,0.0,True,819.7
Snowball,4242,302,2327.53,8,0.1919,0.0,True,818.3
Avalanche,4242,302,2327.53,8,0.1919,0.0,True,818.3
NormalizedAvalanche,4242,302,2019.07,7,0.1769,0.0,True,820.8
PPO,4242,303,2890.16,8,0.1759,0.0,True,821.0
MinimumOnly,4242,303,3001.06,9,0.1579,0.0,True,823.9
Snowball,4242,303,3695.86,10,0.1797,0.0,True,820.3
Avalanche,4242,303,3162.99,10,0.163,0.0,True,823.1
NormalizedAvalanche,4242,303,2869.06,8,0.173,0.0,True,821.5
PPO,4242,304,1097.52,5,0.1858,0.0,True,819.3
MinimumOnly,4242,304,1075.04,5,0.1799,0.0,True,820.3
Snowball,4242,304,1292.67,5,0.2374,0.0,True,810.8
Avalanche,4242,304,1036.18,5,0.1743,0.0,True,821.2
NormalizedAvalanche,4242,304,954.08,4,0.186,0.0,True,819.3
PPO,4242,305,2060.66,6,0.1533,0.0,True,824.7
MinimumOnly,4242,305,2074.36,5,0.1807,0.0,True,820.2
Snowball,4242,305,2624.55,6,0.2157,0.0,True,814.4
Avalanche,4242,305,2429.37,6,0.1975,0.0,True,817.4
NormalizedAvalanche,4242,305,2052.4,5,0.1778,0.0,True,820.7
PPO,4242,306,3260.38,8,0.1633,0.0,True,823.1
MinimumOnly,4242,306,3249.49,8,0.1604,0.0,True,823.5
Snowball,4242,306,3380.12,8,0.173,0.0,True,821.4
Avalanche,4242,306,3313.11,8,0.1691,0.0,True,822.1
NormalizedAvalanche,4242,306,3270.81,8,0.16,0.0,True,823.6
PPO,4242,307,3050.61,9,0.1869,0.0,True,819.2
MinimumOnly,4242,307,3010.2,9,0.1903,0.0,True,818.6
Snowball,4242,307,3233.9,10,0.1907,0.0,True,818.5
Avalanche,4242,307,3233.9,10,0.1907,0.0,True,818.5
NormalizedAvalanche,4242,307,2982.88,9,0.1855,0.0,True,819.4
PPO,4242,308,4358.55,8,0.2162,0.0,True,814.3
MinimumOnly,4242,308,4201.91,8,0.2096,0.0,True,815.4
Snowball,4242,308,4597.98,9,0.2127,0.0,True,814.9
Avalanche,4242,308,4519.63,9,0.2121,0.0,True,815.0
NormalizedAvalanche,4242,308,4209.9,8,0.2094,0.0,True,815.4
PPO,4242,309,679.77,4,0.1373,0.0,True,827.4
MinimumOnly,4242,309,579.81,3,0.1219,0.0,True,829.9
Snowball,4242,309,805.26,4,0.1608,0.0,True,823.5
Avalanche,4242,309,620.83,4,0.1213,0.0,True,830.0
NormalizedAvalanche,4242,309,577.38,4,0.095,0.0,True,834.3
PPO,4242,310,2198.39,6,0.2052,0.0,True,816.1
MinimumOnly,4242,310,2175.26,5,0.2401,0.0,True,810.4
Snowball,4242,310,2686.6,6,0.2742,0.0,True,804.8
Avalanche,4242,310,2539.97,6,0.255,0.0,True,807.9
NormalizedAvalanche,4242,310,2149.38,5,0.236,0.0,True,811.1
PPO,4242,311,1817.47,6,0.1495,0.0,True,825.3
MinimumOnly,4242,311,1705.09,6,0.1445,0.0,True,826.2
Snowball,4242,311,1818.79,6,0.1609,0.0,True,823.5
Avalanche,4242,311,1777.08,6,0.1583,0.0,True,823.9
NormalizedAvalanche,4242,311,1573.69,5,0.1533,0.0,True,824.7
PPO,4242,312,2232.66,8,0.1446,0.0,True,826.1
MinimumOnly,4242,312,2391.26,8,0.1495,0.0,True,825.3
Snowball,4242,312,2862.4,9,0.1637,0.0,True,823.0
Avalanche,4242,312,2452.41,8,0.1665,0.0,True,822.5
NormalizedAvalanche,4242,312,2277.54,7,0.1647,0.0,True,822.8
PPO,4242,313,678.44,4,0.1715,0.0,True,821.7
MinimumOnly,4242,313,456.89,3,0.113,0.0,True,831.4
Snowball,4242,313,678.44,4,0.1715,0.0,True,821.7
Avalanche,4242,313,637.79,4,0.1585,0.0,True,823.8
NormalizedAvalanche,4242,313,442.1,3,0.1063,0.0,True,832.5
PPO,4242,314,1765.99,6,0.2376,0.0,True,810.8
MinimumOnly,4242,314,1744.43,6,0.2398,0.0,True,810.4
Snowball,4242,314,1911.94,6,0.2661,0.0,True,806.1
Avalanche,4242,314,1867.8,7,0.247,0.0,True,809.2
NormalizedAvalanche,4242,314,1649.82,6,0.2288,0.0,True,812.2
PPO,4242,315,5153.42,11,0.269,0.0,True,805.6
MinimumOnly,4242,315,4877.15,11,0.2617,0.0,True,806.8
Snowball,4242,315,4962.8,12,0.2606,0.0,True,807.0
Avalanche,4242,315,4878.89,11,0.28,0.0,True,803.8
NormalizedAvalanche,4242,315,4843.92,11,0.2608,0.0,True,807.0
PPO,4242,316,4884.68,12,0.2164,0.0,True,814.3
MinimumOnly,4242,316,4814.45,12,0.2138,0.0,True,814.7
Snowball,4242,316,5174.96,13,0.2223,0.0,True,813.3
Avalanche,4242,316,5174.96,13,0.2223,0.0,True,813.3
NormalizedAvalanche,4242,316,4882.66,12,0.212,0.0,True,815.0
PPO,4242,317,1178.97,5,0.1912,0.0,True,818.4
MinimumOnly,4242,317,1093.59,4,0.2114,0.0,True,815.1
Snowball,4242,317,1445.87,5,0.2593,0.0,True,807.2
Avalanche,4242,317,1297.6,5,0.2278,0.0,True,812.4
NormalizedAvalanche,4242,317,1039.07,4,0.1986,0.0,True,817.2
PPO,4242,318,1763.36,5,0.1872,0.0,True,819.1
MinimumOnly,4242,318,1899.73,5,0.1934,0.0,True,818.1
Snowball,4242,318,2331.4,6,0.212,0.0,True,815.0
Avalanche,4242,318,1877.58,6,0.1735,0.0,True,821.4
NormalizedAvalanche,4242,318,1739.87,5,0.1783,0.0,True,820.6
PPO,4242,319,2098.5,7,0.1585,0.0,True,823.8
MinimumOnly,4242,319,1980.33,7,0.1462,0.0,True,825.9
Snowball,4242,319,2276.63,8,0.1551,0.0,True,824.4
Avalanche,4242,319,2061.99,8,0.1377,0.0,True,827.3
NormalizedAvalanche,4242,319,1983.86,7,0.1463,0.0,True,825.9
PPO,4242,320,1827.94,6,0.2356,0.0,True,811.1
MinimumOnly,4242,320,1656.61,6,0.2054,0.0,True,816.1
Snowball,4242,320,2230.56,7,0.2637,0.0,True,806.5
Avalanche,4242,320,1978.22,7,0.231,0.0,True,811.9
NormalizedAvalanche,4242,320,1548.79,6,0.1894,0.0,True,818.8
PPO,4242,321,4166.79,10,0.2185,0.0,True,814.0
MinimumOnly,4242,321,4223.71,10,0.2177,0.0,True,814.1
Snowball,4242,321,5122.97,11,0.2376,0.0,True,810.8
Avalanche,4242,321,4212.41,11,0.2166,0.0,True,814.3
NormalizedAvalanche,4242,321,4134.14,10,0.2157,0.0,True,814.4
PPO,4242,322,3517.07,9,0.1495,0.0,True,825.3
MinimumOnly,4242,322,3685.33,9,0.1519,0.0,True,824.9
Snowball,4242,322,4172.2,9,0.173,0.0,True,821.5
