strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
PPO,4242,541,4506.0,34,0.2034,0.0,True,816.4
MinimumOnly,4242,541,4886.1,34,0.2067,0.0,True,815.9
Snowball,4242,541,4935.67,34,0.2082,0.0,True,815.7
Avalanche,4242,541,4441.41,33,0.2095,0.0,True,815.4
NormalizedAvalanche,4242,541,4606.9,33,0.209,0.0,True,815.5
PPO,4242,542,15549.68,60,0.5333,12373.06,False,670.5
MinimumOnly,4242,542,15549.68,60,0.5333,12373.06,False,670.5
Snowball,4242,542,15585.06,60,0.5335,12414.06,False,670.1
Avalanche,4242,542,15521.22,60,0.5332,12344.6,False,670.7
NormalizedAvalanche,4242,542,15530.52,60,0.5332,12353.89,False,670.6
PPO,4242,543,1677.54,17,0.1826,0.0,True,819.9
MinimumOnly,4242,543,1720.58,18,0.1785,0.0,True,820.5
Snowball,4242,543,1871.73,18,0.1966,0.0,True,817.6
Avalanche,4242,543,1871.73,18,0.1966,0.0,True,817.6
NormalizedAvalanche,4242,543,1674.26,17,0.1817,0.0,True,820.0
PPO,4242,544,7883.62,60,0.3584,1628.01,False,778.8
MinimumOnly,4242,544,7984.41,60,0.3598,1692.39,False,778.1
Snowball,4242,544,7712.83,60,0.3581,1473.13,False,780.0
Avalanche,4242,544,7712.83,60,0.3581,1473.13,False,780.0
NormalizedAvalanche,4242,544,8137.12,60,0.3601,1713.85,False,777.9
PPO,4242,545,236.05,7,0.1883,0.0,True,818.9
MinimumOnly,4242,545,239.78,6,0.1927,0.0,True,818.2
Snowball,4242,545,254.86,7,0.2004,0.0,True,816.9
Avalanche,4242,545,242.4,7,0.1944,0.0,True,817.9
NormalizedAvalanche,4242,545,228.72,6,0.1891,0.0,True,818.8
PPO,4242,546,4276.08,52,0.2288,0.0,True,812.3
MinimumOnly,4242,546,4662.56,53,0.228,0.0,True,812.4
Snowball,4242,546,4399.77,53,0.2269,0.0,True,812.6
Avalanche,4242,546,4291.08,53,0.2254,0.0,True,812.8
NormalizedAvalanche,4242,546,4535.81,53,0.2256,0.0,True,812.8
PPO,4242,547,1680.08,18,0.2534,0.0,True,808.2
MinimumOnly,4242,547,1702.97,18,0.2546,0.0,True,808.0
Snowball,4242,547,1809.73,18,0.2654,0.0,True,806.2
Avalanche,4242,547,1639.18,18,0.257,0.0,True,807.6
NormalizedAvalanche,4242,547,1649.27,17,0.264,0.0,True,806.4
PPO,4242,548,1221.11,12,0.2473,0.0,True,809.2
MinimumOnly,4242,548,1157.27,12,0.2334,0.0,True,811.5
Snowball,4242,548,1286.77,13,0.2423,0.0,True,810.0
Avalanche,4242,548,1177.31,13,0.2261,0.0,True,812.7
NormalizedAvalanche,4242,548,1111.44,12,0.2242,0.0,True,813.0
PPO,4242,549,13692.11,60,0.2728,4895.47,False,775.4
MinimumOnly,4242,549,13663.55,60,0.272,4661.15,False,777.0
Snowball,4242,549,13630.3,60,0.2733,4911.91,False,775.2
Avalanche,4242,549,13630.3,60,0.2733,4911.91,False,775.2
NormalizedAvalanche,4242,549,13703.89,60,0.272,4643.13,False,777.1
PPO,4242,550,5808.99,28,0.2742,0.0,True,804.7
MinimumOnly,4242,550,5887.87,28,0.2712,0.0,True,805.3
Snowball,4242,550,5658.59,28,0.2697,0.0,True,805.5
Avalanche,4242,550,5658.59,28,0.2697,0.0,True,805.5
NormalizedAvalanche,4242,550,5927.97,28,0.2706,0.0,True,805.4
PPO,4242,551,11156.55,60,0.3266,8258.58,False,741.1
MinimumOnly,4242,551,11101.59,60,0.3263,8203.62,False,741.5
Snowball,4242,551,11173.21,60,0.3271,8429.83,False,739.8
Avalanche,4242,551,10943.04,60,0.3258,8126.94,False,742.1
NormalizedAvalanche,4242,551,11165.1,60,0.3266,8267.12,False,741.0
PPO,4242,552,1076.41,16,0.1727,0.0,True,821.5
MinimumOnly,4242,552,1057.6,15,0.1862,0.0,True,819.3
Snowball,4242,552,1080.65,16,0.1844,0.0,True,819.6
Avalanche,4242,552,1080.65,16,0.1844,0.0,True,819.6
NormalizedAvalanche,4242,552,1076.03,15,0.182,0.0,True,820.0
PPO,4242,553,7268.89,41,0.2704,0.0,True,805.4
MinimumOnly,4242,553,7206.18,41,0.2688,0.0,True,805.7
Snowball,4242,553,7715.72,42,0.2705,0.0,True,805.4
Avalanche,4242,553,6543.2,41,0.2695,0.0,True,805.5
NormalizedAvalanche,4242,553,7410.1,41,0.2703,0.0,True,805.4
PPO,4242,554,3639.97,34,0.2062,0.0,True,816.0
MinimumOnly,4242,554,3824.06,35,0.2015,0.0,True,816.7
Snowball,4242,554,4129.0,35,0.2073,0.0,True,815.8
Avalanche,4242,554,3681.0,35,0.2063,0.0,True,816.0
NormalizedAvalanche,4242,554,3871.35,35,0.2015,0.0,True,816.7
PPO,4242,555,5427.25,50,0.2334,0.0,True,811.5
MinimumOnly,4242,555,5449.65,50,0.233,0.0,True,811.5
Snowball,4242,555,5388.06,50,0.2349,0.0,True,811.2
Avalanche,4242,555,5223.59,50,0.2346,0.0,True,811.3
NormalizedAvalanche,4242,555,5354.19,49,0.2365,0.0,True,811.0
PPO,4242,556,2358.02,25,0.2099,0.0,True,815.4
MinimumOnly,4242,556,2492.82,25,0.2098,0.0,True,815.4
Snowball,4242,556,2695.3,25,0.2203,0.0,True,813.6
Avalanche,4242,556,2340.11,25,0.2126,0.0,True,814.9
NormalizedAvalanche,4242,556,2388.57,24,0.2164,0.0,True,814.3
PPO,4242,557,1926.48,21,0.2273,0.0,True,812.5
MinimumOnly,4242,557,1988.89,21,0.2284,0.0,True,812.3
Snowball,4242,557,2004.94,22,0.2302,0.0,True,812.0
Avalanche,4242,557,2004.94,22,0.2302,0.0,True,812.0
NormalizedAvalanche,4242,557,2057.13,21,0.2268,0.0,True,812.6
PPO,4242,558,2887.89,31,0.2307,0.0,True,811.9
MinimumOnly,4242,558,3060.89,31,0.2308,0.0,True,811.9
Snowball,4242,558,3275.36,32,0.2309,0.0,True,811.9
Avalanche,4242,558,2901.35,31,0.2324,0.0,True,811.7
NormalizedAvalanche,4242,558,2971.66,31,0.2299,0.0,True,812.1
PPO,4242,559,8340.63,55,0.2169,0.0,True,814.2
MinimumOnly,4242,559,8370.01,55,0.2166,0.0,True,814.3
Snowball,4242,559,8137.81,56,0.2137,0.0,True,814.7
Avalanche,4242,559,8015.41,55,0.2163,0.0,True,814.3
NormalizedAvalanche,4242,559,8250.74,55,0.2155,0.0,True,814.4
PPO,4242,560,8840.59,45,0.2595,0.0,True,807.2
MinimumOnly,4242,560,9074.33,45,0.2607,0.0,True,807.0
Snowball,4242,560,9543.35,46,0.2632,0.0,True,806.6
Avalanche,4242,560,8804.35,45,0.2615,0.0,True,806.9
NormalizedAvalanche,4242,560,8911.35,44,0.2651,0.0,True,806.3
PPO,4242,561,1999.96,19,0.2068,0.0,True,815.9
MinimumOnly,4242,561,2147.4,19,0.2042,0.0,True,816.3
Snowball,4242,561,2329.08,19,0.2177,0.0,True,814.1
Avalanche,4242,561,2044.1,19,0.216,0.0,True,814.4
NormalizedAvalanche,4242,561,2104.08,18,0.213,0.0,True,814.9
PPO,4242,562,1814.97,15,0.1835,0.0,True,819.7
MinimumOnly,4242,562,1941.7,15,0.1832,0.0,True,819.8
Snowball,4242,562,1895.64,15,0.1834,0.0,True,819.7
Avalanche,4242,562,1683.2,15,0.1823,0.0,True,819.9
NormalizedAvalanche,4242,562,1888.33,14,0.1933,0.0,True,818.1
PPO,4242,563,2662.17,24,0.2063,0.0,True,816.0
MinimumOnly,4242,563,2584.04,23,0.214,0.0,True,814.7
Snowball,4242,563,2650.36,24,0.2189,0.0,True,813.9
Avalanche,4242,563,2598.42,24,0.217,0.0,True,814.2
NormalizedAvalanche,4242,563,2585.36,23,0.2137,0.0,True,814.7
PPO,4242,564,9172.14,58,0.2651,0.0,True,806.3
MinimumOnly,4242,564,9496.6,59,0.2625,0.0,True,806.7
Snowball,4242,564,9308.37,58,0.266,0.0,True,806.1
Avalanche,4242,564,8860.49,58,0.265,0.0,True,806.3
NormalizedAvalanche,4242,564,9295.65,58,0.2657,0.0,True,806.2
PPO,4242,565,3354.19,35,0.1912,0.0,True,818.4
MinimumOnly,4242,565,3314.37,34,0.1964,0.0,True,817.6
Snowball,4242,565,3521.51,35,0.1948,0.0,True,817.9
Avalanche,4242,565,3155.66,34,0.1991,0.0,True,817.1
NormalizedAvalanche,4242,565,3353.56,34,0.1968,0.0,True,817.5
PPO,4242,566,1322.82,18,0.1711,0.0,True,821.8
MinimumOnly,4242,566,1295.51,18,0.1672,0.0,True,822.4
Snowball,4242,566,1375.71,18,0.1789,0.0,True,820.5
Avalanche,4242,566,1375.71,18,0.1789,0.0,True,820.5
NormalizedAvalanche,4242,566,1265.68,18,0.1624,0.0,True,823.2
PPO,4242,567,4271.02,26,0.2725,0.0,True,805.0
MinimumOnly,4242,567,4516.24,26,0.2772,0.0,True,804.3
Snowball,4242,567,4346.64,26,0.2808,0.0,True,803.7
Avalanche,4242,567,4329.8,26,0.2803,0.0,True,803.7
NormalizedAvalanche,4242,567,4529.01,26,0.2739,0.0,True,804.8
PPO,4242,568,1239.3,13,0.1768,0.0,True,820.8
MinimumOnly,4242,568,1322.64,13,0.1783,0.0,True,820.6
Snowball,4242,568,1378.33,13,0.1842,0.0,True,819.6
Avalanche,4242,568,1253.92,14,0.17,0.0,True,821.9
NormalizedAvalanche,4242,568,1233.43,12,0.1861,0.0,True,819.3
PPO,4242,569,8107.41,35,0.3014,0.0,True,800.3
MinimumOnly,4242,569,8288.4,35,0.3027,0.0,True,800.1
Snowball,4242,569,8668.86,36,0.3047,0.0,True,799.7
Avalanche,4242,569,8157.91,36,0.2965,0.0,True,801.1
NormalizedAvalanche,4242,569,8143.78,35,0.301,0.0,True,800.3
PPO,4242,570,1197.27,14,0.1701,0.0,True,821.9
MinimumOnly,4242,570,1238.29,14,0.1746,0.0,True,821.2
Snowball,4242,570,1287.51,15,0.171,0.0,True,821.8
Avalanche,4242,570,1243.56,15,0.1704,0.0,True,821.9
NormalizedAvalanche,4242,570,1181.73,14,0.1667,0.0,True,822.5
PPO,4242,571,526.84,12,0.2161,0.0,True,814.3
MinimumOnly,4242,571,575.16,12,0.2227,0.0,True,813.3
Snowball,4242,571,598.73,12,0.2301,0.0,True,812.0
Avalanche,4242,571,516.55,12,0.2217,0.0,True,813.4
NormalizedAvalanche,4242,571,552.54,12,0.215,0.0,True,814.5
PPO,4242,572,6197.07,42,0.2321,0.0,True,811.7
MinimumOnly,4242,572,6372.68,42,0.2319,0.0,True,811.7
Snowball,4242,572,6584.2,42,0.2335,0.0,True,811.5
Avalanche,4242,572,5995.0,42,0.2317,0.0,True,811.8
NormalizedAvalanche,4242,572,6461.21,42,0.2321,0.0,True,811.7
PPO,4242,573,3797.47,24,0.226,0.0,True,812.7
MinimumOnly,4242,573,4139.17,24,0.2263,0.0,True,812.7
Snowball,4242,573,4642.4,25,0.2288,0.0,True,812.2
Avalanche,4242,573,3670.81,24,0.2323,0.0,True,811.7
NormalizedAvalanche,4242,573,4188.9,24,0.2255,0.0,True,812.8
PPO,4242,574,983.08,13,0.1881,0.0,True,819.0
MinimumOnly,4242,574,982.45,14,0.1769,0.0,True,820.8
Snowball,4242,574,964.35,13,0.1906,0.0,True,818.6
Avalanche,4242,574,968.93,14,0.178,0.0,True,820.6
NormalizedAvalanche,4242,574,962.39,13,0.1855,0.0,True,819.4
PPO,4242,575,10222.44,60,0.2593,2854.66,False,786.3
MinimumOnly,4242,575,10241.85,60,0.2594,2933.61,False,785.7
Snowball,4242,575,10155.85,60,0.2597,2829.41,False,786.5
Avalanche,4242,575,10189.77,60,0.2613,3273.59,False,782.9
NormalizedAvalanche,4242,575,10237.02,60,0.2592,2734.39,False,787.2
PPO,4242,576,1283.01,18,0.2619,0.0,True,806.8
MinimumOnly,4242,576,1385.34,17,0.2656,0.0,True,806.2
Snowball,4242,576,1392.34,18,0.2654,0.0,True,806.2
Avalanche,4242,576,1280.22,18,0.2617,0.0,True,806.8
NormalizedAvalanche,4242,576,1470.04,17,0.2582,0.0,True,807.4
PPO,4242,577,6621.46,52,0.3588,0.0,True,790.8
MinimumOnly,4242,577,6694.91,51,0.3684,0.0,True,789.2
Snowball,4242,577,6846.45,52,0.369,0.0,True,789.1
Avalanche,4242,577,6646.97,51,0.369,0.0,True,789.1
NormalizedAvalanche,4242,577,6652.18,51,0.3659,0.0,True,789.6
PPO,4242,578,5868.96,41,0.2544,0.0,True,808.0
MinimumOnly,4242,578,5967.87,41,0.2547,0.0,True,808.0
Snowball,4242,578,6193.61,42,0.2546,0.0,True,808.0
Avalanche,4242,578,5557.25,41,0.2541,0.0,True,808.1
NormalizedAvalanche,4242,578,5858.64,41,0.253,0.0,True,808.2
PPO,4242,579,3137.98,31,0.187,0.0,True,819.1
MinimumOnly,4242,579,3111.69,31,0.1859,0.0,True,819.3
Snowball,4242,579,3361.84,31,0.191,0.0,True,818.5
Avalanche,4242,579,2854.96,30,0.1912,0.0,True,818.4
NormalizedAvalanche,4242,579,3020.38,30,0.1913,0.0,True,818.4
PPO,4242,580,7803.09,34,0.28,0.0,True,803.8
MinimumOnly,4242,580,8013.69,33,0.2881,0.0,True,802.5
Snowball,4242,580,8286.21,34,0.2841,0.0,True,803.1
Avalanche,4242,580,7922.96,34,0.2862,0.0,True,802.8
NormalizedAvalanche,4242,580,7897.72,33,0.2872,0.0,True,802.6
PPO,4242,581,915.13,13,0.2108,0.0,True,815.2
MinimumOnly,4242,581,927.78,13,0.2148,0.0,True,814.6
Snowball,4242,581,940.07,13,0.2216,0.0,True,813.4
Avalanche,4242,581,930.22,13,0.2224,0.0,True,813.3
NormalizedAvalanche,4242,581,903.52,12,0.2258,0.0,True,812.7
PPO,4242,582,765.2,10,0.1983,0.0,True,817.3
MinimumOnly,4242,582,791.45,9,0.225,0.0,True,812.9
Snowball,4242,582,882.64,9,0.2621,0.0,True,806.7
Avalanche,4242,582,810.97,9,0.2416,0.0,True,810.1
NormalizedAvalanche,4242,582,777.0,8,0.2465,0.0,True,809.3
PPO,4242,583,1053.06,14,0.271,0.0,True,805.3
MinimumOnly,4242,583,1107.05,14,0.2741,0.0,True,804.8
Snowball,4242,583,1157.6,14,0.277,0.0,True,804.3
Avalanche,4242,583,1050.86,14,0.2841,0.0,True,803.1
NormalizedAvalanche,4242,583,1060.51,14,0.2695,0.0,True,805.5
PPO,4242,584,12346.3,60,0.3784,8262.06,False,734.1
MinimumOnly,4242,584,12514.57,60,0.3793,8378.43,False,733.2
Snowball,4242,584,12304.9,60,0.3784,8104.57,False,735.1
Avalanche,4242,584,12300.18,60,0.3787,8432.05,False,732.9
NormalizedAvalanche,4242,584,12549.95,60,0.3793,8347.44,False,733.4
PPO,4242,585,4167.42,33,0.2153,0.0,True,814.5
MinimumOnly,4242,585,4635.54,34,0.2101,0.0,True,815.3
Snowball,4242,585,4717.24,33,0.2174,0.0,True,814.1
Avalanche,4242,585,4122.51,33,0.2153,0.0,True,814.5
NormalizedAvalanche,4242,585,4283.01,33,0.2133,0.0,True,814.8
PPO,4242,586,4497.71,36,0.2191,0.0,True,813.8
MinimumOnly,4242,586,4853.9,37,0.216,0.0,True,814.4
Snowball,4242,586,5176.46,38,0.2165,0.0,True,814.3
Avalanche,4242,586,4507.7,37,0.215,0.0,True,814.5
NormalizedAvalanche,4242,586,4801.57,37,0.2154,0.0,True,814.5
PPO,4242,587,4005.52,29,0.2537,0.0,True,808.1
MinimumOnly,4242,587,4135.22,29,0.2554,0.0,True,807.9
Snowball,4242,587,4338.17,29,0.2636,0.0,True,806.5
Avalanche,4242,587,3828.11,29,0.2565,0.0,True,807.7
NormalizedAvalanche,4242,587,3975.1,28,0.2613,0.0,True,806.9
PPO,4242,588,1387.62,18,0.2212,0.0,True,813.5
MinimumOnly,4242,588,1412.31,17,0.2346,0.0,True,811.3
Snowball,4242,588,1505.67,18,0.2404,0.0,True,810.3
Avalanche,4242,588,1405.8,18,0.2274,0.0,True,812.5
NormalizedAvalanche,4242,588,1400.85,17,0.2328,0.0,True,811.6
PPO,4242,589,178.17,6,0.1287,0.0,True,828.8
MinimumOnly,4242,589,178.94,5,0.1429,0.0,True,826.4
Snowball,4242,589,243.65,6,0.1765,0.0,True,820.9
Avalanche,4242,589,194.98,7,0.1421,0.0,True,826.6
NormalizedAvalanche,4242,589,169.55,5,0.1379,0.0,True,827.3
PPO,4242,590,1840.46,22,0.2469,0.0,True,809.3
MinimumOnly,4242,590,1775.47,22,0.2439,0.0,True,809.8
Snowball,4242,590,1943.81,23,0.247,0.0,True,809.3
Avalanche,4242,590,1764.16,23,0.2459,0.0,True,809.4
NormalizedAvalanche,4242,590,1755.39,21,0.255,0.0,True,807.9
PPO,4242,591,141.01,5,0.1876,0.0,True,819.1
MinimumOnly,4242,591,144.81,5,0.1743,0.0,True,821.2
Snowball,4242,591,163.29,5,0.1951,0.0,True,817.8
Avalanche,4242,591,150.05,6,0.1879,0.0,True,819.0
NormalizedAvalanche,4242,591,143.92,5,0.1711,0.0,True,821.8
PPO,4242,592,4322.18,31,0.1829,0.0,True,819.8
MinimumOnly,4242,592,4550.74,30,0.1907,0.0,True,818.5
Snowball,4242,592,4381.78,30,0.1906,0.0,True,818.6
Avalanche,4242,592,4296.15,30,0.1892,0.0,True,818.8
NormalizedAvalanche,4242,592,4460.6,30,0.1883,0.0,True,818.9
PPO,4242,593,8149.95,57,0.2041,0.0,True,816.3
MinimumOnly,4242,593,8485.86,57,0.2054,0.0,True,816.1
Snowball,4242,593,8140.32,57,0.2047,0.0,True,816.2
Avalanche,4242,593,8069.5,57,0.2042,0.0,True,816.3
NormalizedAvalanche,4242,593,8323.38,57,0.2038,0.0,True,816.4
PPO,4242,594,10050.63,53,0.2617,0.0,True,806.8
MinimumOnly,4242,594,10250.92,54,0.2582,0.0,True,807.4
Snowball,4242,594,10576.43,55,0.2575,0.0,True,807.5
Avalanche,4242,594,9849.06,54,0.2556,0.0,True,807.8
NormalizedAvalanche,4242,594,9924.34,53,0.2598,0.0,True,807.1
PPO,4242,595,15199.14,60,0.3045,15440.78,False,699.1
MinimumOnly,4242,595,15210.14,60,0.3045,15451.77,False,699.0
Snowball,4242,595,15199.02,60,0.3045,15440.65,False,699.1
Avalanche,4242,595,15199.02,60,0.3045,15440.65,False,699.1
NormalizedAvalanche,4242,595,15215.38,60,0.3045,15457.01,False,699.0
PPO,4242,596,1545.84,18,0.2519,0.0,True,808.4
MinimumOnly,4242,596,1587.97,18,0.2588,0.0,True,807.3
Snowball,4242,596,1591.89,18,0.2555,0.0,True,807.8
Avalanche,4242,596,1432.21,18,0.2511,0.0,True,808.6
NormalizedAvalanche,4242,596,1485.42,18,0.2498,0.0,True,808.8
PPO,4242,597,2375.64,21,0.1625,0.0,True,823.2
MinimumOnly,4242,597,2459.56,21,0.1665,0.0,True,822.5
Snowball,4242,597,2515.03,21,0.1694,0.0,True,822.0
Avalanche,4242,597,2345.48,21,0.1632,0.0,True,823.1
NormalizedAvalanche,4242,597,2369.74,20,0.1695,0.0,True,822.0
PPO,4242,598,3296.76,32,0.2404,0.0,True,810.3
MinimumOnly,4242,598,3149.03,32,0.2387,0.0,True,810.6
Snowball,4242,598,3043.8,32,0.2447,0.0,True,809.6
Avalanche,4242,598,3043.8,32,0.2447,0.0,True,809.6
NormalizedAvalanche,4242,598,3375.2,32,0.2399,0.0,True,810.4
PPO,4242,599,5215.18,49,0.2968,0.0,True,801.0
MinimumOnly,4242,599,5221.6,48,0.3029,0.0,True,800.0
Snowball,4242,599,5238.99,48,0.3034,0.0,True,799.9
Avalanche,4242,599,5193.77,49,0.2978,0.0,True,800.9
NormalizedAvalanche,4242,599,5206.92,48,0.3023,0.0,True,800.1
PPO,4242,600,2527.97,16,0.3306,0.0,True,795.5
MinimumOnly,4242,600,2691.03,16,0.3384,0.0,True,794.2
Snowball,4242,600,2907.94,17,0.3342,0.0,True,794.9
Avalanche,4242,600,2562.88,17,0.3225,0.0,True,796.8
NormalizedAvalanche,4242,600,2614.83,16,0.3295,0.0,True,795.6
PPO,4242,601,267.46,9,0.2013,0.0,True,816.8
MinimumOnly,4242,601,291.74,10,0.1919,0.0,True,818.3
Snowball,4242,601,325.2,10,0.2227,0.0,True,813.3
Avalanche,4242,601,315.52,11,0.2038,0.0,True,816.4
NormalizedAvalanche,4242,601,279.32,9,0.2004,0.0,True,816.9
PPO,4242,602,4466.88,32,0.3217,0.0,True,796.9
MinimumOnly,4242,602,4461.83,32,0.3207,0.0,True,797.1
Snowball,4242,602,4563.72,33,0.3208,0.0,True,797.1
Avalanche,4242,602,4563.72,33,0.3208,0.0,True,797.1
NormalizedAvalanche,4242,602,4498.04,32,0.3191,0.0,True,797.3
PPO,4242,603,7000.41,60,0.302,5723.36,False,741.2
MinimumOnly,4242,603,7000.41,60,0.302,5723.36,False,741.2
Snowball,4242,603,7026.09,60,0.3026,5777.81,False,740.6
Avalanche,4242,603,6947.15,60,0.3023,5698.87,False,741.4
NormalizedAvalanche,4242,603,6956.65,60,0.3015,5615.91,False,742.4
PPO,4242,604,2271.04,17,0.2256,0.0,True,812.8
MinimumOnly,4242,604,2275.23,17,0.2252,0.0,True,812.8
Snowball,4242,604,2469.63,18,0.2345,0.0,True,811.3
Avalanche,4242,604,2400.18,18,0.2324,0.0,True,811.7
NormalizedAvalanche,4242,604,2246.23,16,0.2365,0.0,True,811.0
PPO,4242,605,2295.44,25,0.188,0.0,True,819.0
MinimumOnly,4242,605,2416.04,25,0.1901,0.0,True,818.6
Snowball,4242,605,2262.45,25,0.1917,0.0,True,818.4
Avalanche,4242,605,2262.45,25,0.1917,0.0,True,818.4
NormalizedAvalanche,4242,605,2504.24,25,0.1879,0.0,True,819.0
PPO,4242,606,7136.77,42,0.2228,0.0,True,813.2
MinimumOnly,4242,606,7498.19,42,0.2245,0.0,True,813.0
Snowball,4242,606,7650.5,43,0.2214,0.0,True,813.5
Avalanche,4242,606,7082.55,42,0.2245,0.0,True,813.0
NormalizedAvalanche,4242,606,7446.78,42,0.224,0.0,True,813.0
PPO,4242,607,767.83,11,0.2018,0.0,True,816.7
MinimumOnly,4242,607,797.22,12,0.1917,0.0,True,818.4
Snowball,4242,607,915.22,13,0.2052,0.0,True,816.1
Avalanche,4242,607,847.04,12,0.2134,0.0,True,814.8
NormalizedAvalanche,4242,607,772.12,11,0.201,0.0,True,816.8
PPO,4242,608,4661.08,24,0.1839,0.0,True,819.7
MinimumOnly,4242,608,4902.29,24,0.1843,0.0,True,819.6
Snowball,4242,608,5048.6,24,0.1937,0.0,True,818.0
Avalanche,4242,608,4497.1,23,0.1912,0.0,True,818.5
NormalizedAvalanche,4242,608,4806.99,23,0.1912,0.0,True,818.5
PPO,4242,609,3224.16,32,0.2321,0.0,True,811.7
MinimumOnly,4242,609,3382.92,33,0.2262,0.0,True,812.7
Snowball,4242,609,3343.5,33,0.2289,0.0,True,812.2
Avalanche,4242,609,3111.36,33,0.2275,0.0,True,812.5
NormalizedAvalanche,4242,609,3316.46,32,0.2316,0.0,True,811.8
PPO,4242,610,1715.48,17,0.2019,0.0,True,816.7
MinimumOnly,4242,610,1709.56,17,0.2024,0.0,True,816.6
Snowball,4242,610,1731.19,17,0.2069,0.0,True,815.9
Avalanche,4242,610,1731.19,17,0.2069,0.0,True,815.9
NormalizedAvalanche,4242,610,1704.83,16,0.2139,0.0,True,814.7
PPO,4242,611,2622.05,20,0.2561,0.0,True,807.7
MinimumOnly,4242,611,2698.77,20,0.2569,0.0,True,807.6
Snowball,4242,611,2776.6,21,0.2531,0.0,True,808.2
Avalanche,4242,611,2538.76,21,0.251,0.0,True,808.6
NormalizedAvalanche,4242,611,2609.17,20,0.2545,0.0,True,808.0
PPO,4242,612,11120.16,59,0.2776,0.0,True,804.2
MinimumOnly,4242,612,11177.71,59,0.278,0.0,True,804.1
Snowball,4242,612,11495.23,59,0.2818,0.0,True,803.5
Avalanche,4242,612,10403.74,58,0.28,0.0,True,803.8
NormalizedAvalanche,4242,612,10736.35,58,0.2801,0.0,True,803.8
PPO,4242,613,1149.64,16,0.2327,0.0,True,811.6
MinimumOnly,4242,613,1214.87,15,0.2384,0.0,True,810.7
Snowball,4242,613,1402.64,16,0.2422,0.0,True,810.0
Avalanche,4242,613,1087.86,15,0.2364,0.0,True,811.0
NormalizedAvalanche,4242,613,1136.39,15,0.2367,0.0,True,810.9
PPO,4242,614,14622.1,60,0.3709,10403.31,False,726.7
MinimumOnly,4242,614,14622.1,60,0.3709,10403.31,False,726.7
Snowball,4242,614,14849.19,60,0.3719,10740.28,False,724.6
Avalanche,4242,614,14253.02,60,0.37,10393.94,False,726.9
NormalizedAvalanche,4242,614,14657.78,60,0.3711,10438.98,False,726.5
PPO,4242,615,3940.42,26,0.2181,0.0,True,814.0
MinimumOnly,4242,615,3809.47,25,0.225,0.0,True,812.9
Snowball,4242,615,3798.56,25,0.2305,0.0,True,812.0
Avalanche,4242,615,3798.56,25,0.2305,0.0,True,812.0
NormalizedAvalanche,4242,615,3981.45,25,0.2255,0.0,True,812.8
PPO,4242,616,10267.05,60,0.5083,13052.89,False,683.2
MinimumOnly,4242,616,10267.05,60,0.5083,13052.89,False,683.2
Snowball,4242,616,10163.18,60,0.5082,13118.17,False,682.8
Avalanche,4242,616,10163.18,60,0.5082,13118.17,False,682.8
NormalizedAvalanche,4242,616,10292.95,60,0.5084,13078.79,False,683.0
PPO,4242,617,2937.92,21,0.215,0.0,True,814.5
MinimumOnly,4242,617,3030.18,21,0.2151,0.0,True,814.5
Snowball,4242,617,3210.26,21,0.2237,0.0,True,813.1
Avalanche,4242,617,2881.86,21,0.2158,0.0,True,814.4
NormalizedAvalanche,4242,617,2983.77,20,0.2225,0.0,True,813.3
PPO,4242,618,11326.33,56,0.2663,0.0,True,806.1
MinimumOnly,4242,618,11468.11,57,0.2629,0.0,True,806.6
Snowball,4242,618,11902.66,58,0.2635,0.0,True,806.5
Avalanche,4242,618,11114.54,56,0.2665,0.0,True,806.0
NormalizedAvalanche,4242,618,11391.4,56,0.267,0.0,True,805.9
PPO,4242,619,946.34,13,0.1913,0.0,True,818.4
MinimumOnly,4242,619,963.63,13,0.1933,0.0,True,818.1
Snowball,4242,619,1033.97,14,0.2104,0.0,True,815.3
Avalanche,4242,619,877.83,13,0.2037,0.0,True,816.4
NormalizedAvalanche,4242,619,1009.83,13,0.1892,0.0,True,818.8
PPO,4242,620,6570.3,54,0.2467,0.0,True,809.3
MinimumOnly,4242,620,6542.66,53,0.2512,0.0,True,808.6
Snowball,4242,620,6576.17,53,0.252,0.0,True,808.4
Avalanche,4242,620,6395.74,53,0.2504,0.0,True,808.7
NormalizedAvalanche,4242,620,6482.54,53,0.2506,0.0,True,808.7
PPO,4242,621,1754.07,17,0.3298,0.0,True,795.6
MinimumOnly,4242,621,1831.5,17,0.3298,0.0,True,795.6
Snowball,4242,621,1824.27,17,0.3361,0.0,True,794.6
Avalanche,4242,621,1849.8,18,0.3372,0.0,True,794.4
NormalizedAvalanche,4242,621,1831.62,16,0.3456,0.0,True,793.0
PPO,4242,622,1944.91,16,0.2373,0.0,True,810.8
MinimumOnly,4242,622,2132.04,16,0.2352,0.0,True,811.2
Snowball,4242,622,2389.42,17,0.244,0.0,True,809.7
Avalanche,4242,622,1934.92,16,0.2378,0.0,True,810.8
NormalizedAvalanche,4242,622,1963.0,15,0.247,0.0,True,809.2
PPO,4242,623,4195.46,25,0.2955,0.0,True,801.2
MinimumOnly,4242,623,4271.75,25,0.2945,0.0,True,801.4
Snowball,4242,623,4380.16,25,0.3052,0.0,True,799.6
Avalanche,4242,623,4186.77,26,0.2957,0.0,True,801.2
